,메뉴이름,식사명,열량,날짜,부대
2080,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-06,3296
2081,워터젤리,중식,176.4kcal,2021-06-06,3296
2082,감귤 주스(340㎖/ 페트),석식,44kcal,2021-06-06,3296
2083,밥,조식,363kcal,2021-06-07,3296
2084,현미밥,중식,384.78kcal,2021-06-07,3296
2085,밥,석식,363kcal,2021-06-07,3296
2086,쇠고기무국(05)(16),조식,40.76kcal,2021-06-07,3296
2087,팽이버섯국(05)(06),중식,43.01kcal,2021-06-07,3296
2088,짬뽕찌개(06)(17)(18),석식,97.31kcal,2021-06-07,3296
2089,맛김,조식,5.25kcal,2021-06-07,3296
2090,쇠고기불고기(05)(06)(16),중식,164.03kcal,2021-06-07,3296
2091,닭순살코기튀김(05)(06)(15),석식,511.79kcal,2021-06-07,3296
2092,계란장조림(01)(05)(06),조식,125.73kcal,2021-06-07,3296
2093,상추겉절이(05)(06),중식,29.24kcal,2021-06-07,3296
2094,감자샐러드(01),석식,90.06kcal,2021-06-07,3296
2095,오징어채무침(06)(17),조식,87.2kcal,2021-06-07,3296
2096,배추김치(5~6월),중식,21.3kcal,2021-06-07,3296
2097,배추김치(5~6월),석식,21.3kcal,2021-06-07,3296
2098,배추김치(5~6월),조식,21.3kcal,2021-06-07,3296
2099,유산균 발효 음료(02),석식,56kcal,2021-06-07,3296
2100,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-07,3296
2101,밥,조식,363kcal,2021-06-08,3296
2102,오징어야채비빔밥(05)(06)(17),중식,508.29kcal,2021-06-08,3296
2103,찰보리밥,석식,385.12kcal,2021-06-08,3296
2104,계란국(01)(05),조식,60.52kcal,2021-06-08,3296
2105,근대된장국(05)(06),중식,37.27kcal,2021-06-08,3296
2106,돼지고기김치찌개(06)(10),석식,114.77kcal,2021-06-08,3296
2107,매운소시지떡볶음(05)(06)(10)(12),조식,260.79kcal,2021-06-08,3296
2108,야채튀김(05)(06)(12),중식,397.73kcal,2021-06-08,3296
2109,애호박나물(09),석식,57.3kcal,2021-06-08,3296
2110,오이고추장무침(05)(06),조식,40.9kcal,2021-06-08,3296
2111,배추김치(5~6월),중식,21.3kcal,2021-06-08,3296
2112,닭고기감자조림(05)(06)(15),석식,243.44kcal,2021-06-08,3296
2113,배추김치(5~6월),조식,21.3kcal,2021-06-08,3296
2114,총각김치,석식,16.4kcal,2021-06-08,3296
2115,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-08,3296
2116,과일푸딩,석식,126kcal,2021-06-08,3296
2117,밥,조식,363kcal,2021-06-09,3296
2118,밀쌀밥,중식,363.83kcal,2021-06-09,3296
2119,밥,석식,363kcal,2021-06-09,3296
2120,감자짜글이(05)(06)(10),조식,170.02kcal,2021-06-09,3296
2121,콩나물김치국(05),중식,23.94kcal,2021-06-09,3296
2122,대구탕(05)(06),석식,103.08kcal,2021-06-09,3296
2123,쇠고기버섯볶음(05)(06),조식,96.37kcal,2021-06-09,3296
2124,삼치순살튀김(06),중식,386.78kcal,2021-06-09,3296
2125,고추잡채(05)(06)(10),석식,297.42kcal,2021-06-09,3296
2126,맛김,조식,5.25kcal,2021-06-09,3296
2127,브로콜리/초고추장(06)(17),중식,69.8kcal,2021-06-09,3296
2128,두부양념장(05)(06),석식,85.25kcal,2021-06-09,3296
2129,시금치무침,조식,28.32kcal,2021-06-09,3296
2130,배추김치(5~6월),중식,21.3kcal,2021-06-09,3296
2131,배추김치(5~6월),석식,21.3kcal,2021-06-09,3296
2132,배추김치(5~6월),조식,21.3kcal,2021-06-09,3296
2133,식혜,석식,82kcal,2021-06-09,3296
2134,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-09,3296
2135,밥,조식,363kcal,2021-06-10,3296
2136,현미밥,중식,384.78kcal,2021-06-10,3296
2137,밥,석식,363kcal,2021-06-10,3296
2138,쇠고기미역국(05)(16),조식,31.49kcal,2021-06-10,3296
2139,건새우아욱된장국(05)(06),중식,39.66kcal,2021-06-10,3296
2140,감자탕(김치)(05)(06)(10),석식,378.42kcal,2021-06-10,3296
2141,꽈리고추멸치볶음(05)(06),조식,85.91kcal,2021-06-10,3296
2142,닭갈비(05)(06)(15),중식,280.88kcal,2021-06-10,3296
2143,청경채굴소스볶음(05)(06),석식,85.07kcal,2021-06-10,3296
2144,계란장조림(01)(05)(06),조식,125.73kcal,2021-06-10,3296
2145,모듬야채(05)(06),중식,56.02kcal,2021-06-10,3296
2146,콩나물매운무침(05),석식,41.03kcal,2021-06-10,3296
2147,배추김치(5~6월),조식,21.3kcal,2021-06-10,3296
2148,배추김치(5~6월),중식,21.3kcal,2021-06-10,3296
2149,총각김치,석식,16.4kcal,2021-06-10,3296
2150,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-10,3296
2151,복숭아 주스(340㎖/캔),석식,81kcal,2021-06-10,3296
2152,초콜릿(3사교),석식,286kcal,2021-06-10,3296
2153,찹쌀밥,조식,384.54kcal,2021-06-11,3296
2154,밥,중식,363kcal,2021-06-11,3296
2155,밥,석식,363kcal,2021-06-11,3296
2156,쇠고기무국(05)(16),조식,40.76kcal,2021-06-11,3296
2157,북어채국(01)(05),중식,72.55kcal,2021-06-11,3296
2158,두부김치국(05),석식,42.43kcal,2021-06-11,3296
2159,버섯호박볶음(05)(06),조식,73.62kcal,2021-06-11,3296
2160,오리훈제파프리카볶음(01),중식,287.93kcal,2021-06-11,3296
2161,돈가스(06)(10),석식,589.76kcal,2021-06-11,3296
2162,돼지고기콩나물볶음(05)(06)(10),조식,304.42kcal,2021-06-11,3296
2163,부추겉절이(05)(06),중식,32.78kcal,2021-06-11,3296
2164,야채샐러드(01)(12),석식,89.33kcal,2021-06-11,3296
2165,배추김치(5~6월),조식,21.3kcal,2021-06-11,3296
2166,배추김치(5~6월),중식,21.3kcal,2021-06-11,3296
2167,배추김치(5~6월),석식,21.3kcal,2021-06-11,3296
2168,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-06-11,3296
2169,수박,중식,110.4kcal,2021-06-11,3296
2170,파인애플에이드 190ml,석식,,2021-06-11,3296
2171,불고기버거(01)(06)(10)(12),조식,823.28kcal,2021-06-12,3296
2172,밥,중식,363kcal,2021-06-12,3296
2173,현미밥,석식,384.78kcal,2021-06-12,3296
2174,배추김치(5~6월),조식,8.25,2021-06-12,3296
2175,열무김치,중식,12.8,2021-06-12,3296
2176,배추김치(5~6월),석식,8.25,2021-06-12,3296
2177,밥,조식,363,20200806,3296
2178,잡곡밥,중식,363.83,20200806,3296
2179,햄치즈버거 (1)(2)(6)(10)(12),석식,"1,343.15",20200806,3296
2180,순두부찌개 (1)(5)(6)(10),조식,169.91,20200806,3296
2181,감자양파찌개 (5)(6)(16),중식,80.07,20200806,3296
2182,비엔나소시지케찹볶음 (6)(10)(12),조식,293.61,20200806,3296
2183,돼지고기콩나물볶음 (5)(6)(10),중식,344.92,20200806,3296
2184,맛김,조식,5.25,20200806,3296
2185,오징어튀김 (1)(6)(17),중식,412.92,20200806,3296
2186,배추김치(5~6월),조식,8.25,20200806,3296
2187,깍두기(완제품) (9),중식,15.2,20200806,3296
2188,밥,조식,363,20200807,3296
2189,현미밥,중식,388.41,20200807,3296
2190,비빔밥 (5)(6),석식,596.04,20200807,3296
2191,두부고추장찌개 (5)(6)(16),조식,80.55,20200807,3296
2192,소시지찌개 (5)(6)(10),중식,185.09,20200807,3296
2193,어묵김치국 (5)(6),석식,69.5,20200807,3296
2194,오징어채볶음 (1)(5)(6)(17),조식,141.52,20200807,3296
2195,생선가스 (1)(6),중식,603.38,20200807,3296
2196,계란후라이 (1),석식,125.64,20200807,3296
2197,도라지오이무침 (6)(17),조식,69.81,20200807,3296
2198,감자샐러드 (1),중식,111.12,20200807,3296
2199,열무김치,석식,12.8,20200807,3296
2200,백김치,조식,15.12,20200807,3296
2201,배추김치(5~6월),중식,8.25,20200807,3296
2202,핫도그빵 (1)(6)(10)(12),조식,980.66,20200808,3296
2203,흑미밥,중식,389.25,20200808,3296
2204,볶음밥,석식,480.14,20200808,3296
2205,쇠고기무국 (5)(16),중식,47.8,20200808,3296
2206,닭고기감자조림 (5)(6)(15),석식,244.8,20200808,3296
2207,두부김치 (5)(6)(10),중식,276.12,20200808,3296
2208,오이양파장아찌 (5)(6),석식,35.91,20200808,3296
2209,단호박샐러드 (1),중식,139.97,20200808,3296
2210,배추김치(5~6월),석식,8.25,20200808,3296
2211,깍두기(완제품) (9),중식,15.2,20200808,3296
2212,밥,조식,363,20200809,3296
2213,밥,중식,363,20200809,3296
2214,찹쌀밥,석식,388.13,20200809,3296
2215,배추된장국 (5)(6),조식,32.66,20200809,3296
2216,콩나물국 (5),중식,25.28,20200809,3296
2217,조개국 (1),석식,94.96,20200809,3296
2218,멸치볶음,조식,100.1,20200809,3296
2219,표고버섯돼지고기볶음 (5)(6)(10),중식,383.18,20200809,3296
2220,오리갈릭구이칠리소스 (1),석식,273.1,20200809,3296
2221,햄게맛살볶음 (5)(6)(10),조식,128.96,20200809,3296
2222,양배추쌈 (5)(6),중식,40.88,20200809,3296
2223,부추겉절이 (5)(6),석식,32.34,20200809,3296
2224,배추김치(5~6월),조식,8.25,20200809,3296
2225,열무김치,중식,12.8,20200809,3296
2226,배추김치(5~6월),석식,8.25,20200809,3296
2227,밥,조식,363,20200810,3296
2228,밥,중식,363,20200810,3296
2229,현미밥,석식,388.41,20200810,3296
2230,두부고추장찌개 (5)(6)(16),조식,80.55,20200810,3296
2231,미역오이냉국,중식,27.38,20200810,3296
2232,짬뽕찌개 (6)(17)(18),석식,97,20200810,3296
2233,감자채볶음,조식,69.99,20200810,3296
2234,닭강정 (1)(6)(15),중식,696.87,20200810,3296
2235,애호박나물 (9),석식,52.69,20200810,3296
2236,맛김,조식,5.25,20200810,3296
2237,가지무침 (5)(6),중식,37.91,20200810,3296
2238,고등어김치조림 (5)(6)(7),석식,194.79,20200810,3296
2239,배추김치(5~6월),조식,8.25,20200810,3296
2240,배추김치(5~6월),중식,8.25,20200810,3296
2241,깍두기(완제품) (9),석식,15.2,20200810,3296
2242,밥,조식,363,20200811,3296
2243,마파두부덮밥 (5)(6)(10),중식,676.54,20200811,3296
2244,찰보리밥,석식,385.12,20200811,3296
2245,쇠고기호박찌개 (6)(16),조식,62.92,20200811,3296
2246,닭곰탕 (5)(15),중식,171.49,20200811,3296
2247,감자된장국 (5)(6),석식,69.95,20200811,3296
2248,쇠고기감자조림 (5)(6)(16),조식,100.06,20200811,3296
2249,새우살야채볶음 (5)(6)(9),중식,137.26,20200811,3296
2250,돼지고기김치볶음 (10),석식,192.78,20200811,3296
2251,무나물,조식,69.7,20200811,3296
2252,배추김치(5~6월),중식,8.25,20200811,3296
2253,조기튀김 (6),석식,379.11,20200811,3296
2254,배추김치(5~6월),조식,8.25,20200811,3296
2255,깍두기(완제품) (9),석식,15.2,20200811,3296
2256,밥,조식,363,20200812,3296
2257,찹쌀밥,중식,388.13,20200812,3296
2258,밥,석식,363,20200812,3296
2259,배추된장국 (5)(6),조식,32.66,20200812,3296
2260,생선묵국 (5)(6),중식,62.13,20200812,3296
2261,콩나물두부국 (5),석식,43.36,20200812,3296
2262,돼지고기콩나물볶음 (5)(6)(10),조식,344.92,20200812,3296
2263,돈가스 (6)(10),중식,589.76,20200812,3296
2264,돼지갈비김치찜 (5)(6)(10),석식,390.68,20200812,3296
2265,오이고추장무침 (5)(6),조식,47.66,20200812,3296
2266,야채샐러드 (1)(10)(12),중식,147.67,20200812,3296
2267,부추겉절이 (5)(6),석식,32.34,20200812,3296
2268,배추김치(5~6월),조식,8.25,20200812,3296
2269,배추김치(5~6월),중식,8.25,20200812,3296
2270,열무김치,석식,12.8,20200812,3296
2271,흑미밥,조식,389.25,20200813,3296
2272,밥,중식,363,20200813,3296
2273,햄치즈버거 (1)(2)(6)(10)(12),석식,"1,343.15",20200813,3296
2274,쇠고기미역국 (5)(16),조식,45.77,20200813,3296
2275,호박된장찌개 (5)(6),중식,52.65,20200813,3296
2276,순두부계란찜 (1)(5)(9),조식,93.13,20200813,3296
2277,쇠고기배추볶음 (5)(6)(16),중식,115.72,20200813,3296
2278,감자조림 (5)(6),조식,86.06,20200813,3296
2279,두부양념장 (5)(6),중식,96.12,20200813,3296
2280,배추김치(5~6월),조식,8.25,20200813,3296
2281,열무김치,중식,12.8,20200813,3296
2282,밥,조식,363,20200814,3296
2283,잡곡밥,중식,363.83,20200814,3296
2284,밥,석식,363,20200814,3296
2285,쇠고기무국 (5)(16),조식,47.8,20200814,3296
2286,해물찌개 (5)(6)(9)(17)(18),중식,99.98,20200814,3296
2287,순두부찌개 (1)(5)(6)(10),석식,169.91,20200814,3296
2288,햄감자볶음 (5)(6)(10),조식,146.56,20200814,3296
2289,새송이버섯야채볶음 (5)(6)(16),중식,105.33,20200814,3296
2290,비엔나소시지케찹볶음 (6)(10)(12),석식,293.61,20200814,3296
2291,맛김,조식,5.25,20200814,3296
2292,가지무침 (5)(6),중식,37.91,20200814,3296
2293,명태순살강정 (5)(6),석식,504.04,20200814,3296
2294,배추김치(5~6월),조식,8.25,20200814,3296
2295,배추김치(5~6월),중식,8.25,20200814,3296
2296,백김치,석식,15.12,20200814,3296
2297,밥,조식,363,20200815,3296
2298,찹쌀밥,중식,388.13,20200815,3296
2299,밥,석식,363,20200815,3296
2300,호박된장찌개 (5)(6),조식,52.65,20200815,3296
2301,전복삼계탕 (15),중식,637.91,20200815,3296
2302,쇠고기육개장 (1)(5)(6)(16),석식,114.92,20200815,3296
2303,맛김,조식,5.25,20200815,3296
2304,오이고추장무침 (5)(6),중식,47.66,20200815,3296
2305,오삼불고기 (5)(6)(10)(17),석식,346.18,20200815,3296
2306,우엉조림 (5)(6)(16),조식,109.83,20200815,3296
2307,모듬야채 (5)(6),중식,62.73,20200815,3296
2308,상추쌈 (5)(6),석식,41.35,20200815,3296
2309,배추김치(5~6월),조식,8.25,20200815,3296
2310,깍두기(완제품) (9),중식,15.2,20200815,3296
2311,배추김치(5~6월),석식,8.25,20200815,3296
2312,현미밥,조식,388.41,20200816,3296
2313,제육덮밥 (5)(6)(10)(17),중식,671.88,20200816,3296
2314,밥,석식,363,20200816,3296
2315,햄김치찌개 (5)(6)(10),조식,131.69,20200816,3296
2316,계란국 (1)(5),중식,95.79,20200816,3296
2317,버섯된장찌개 (5)(6),석식,56.39,20200816,3296
2318,두부김치 (5)(6)(10),조식,276.12,20200816,3296
2319,닭간장소스찜 (5)(6)(15),중식,309.49,20200816,3296
2320,고추잡채 (5)(6)(10),석식,402.82,20200816,3296
2321,맛김,조식,5.25,20200816,3296
2322,배추김치(5~6월),중식,8.25,20200816,3296
2323,무생채,석식,38.74,20200816,3296
2324,깍두기(완제품) (9),조식,15.2,20200816,3296
2325,배추김치(5~6월),석식,8.25,20200816,3296
2326,밥,조식,363,20200817,3296
2327,검은콩밥,중식,391.91,20200817,3296
2328,밥,석식,363,20200817,3296
2329,돼지고기김치찌개 (6)(10),조식,126.95,20200817,3296
2330,생선묵국 (5)(6),중식,62.13,20200817,3296
2331,비엔나소시지찌개 (5)(6)(10),석식,188.94,20200817,3296
2332,오징어채볶음 (1)(5)(6)(17),조식,141.52,20200817,3296
2333,버섯호박볶음 (5)(6)(9),중식,58.43,20200817,3296
2334,한우불고기 (5)(6)(16),석식,145.17,20200817,3296
2335,계란찜 (1)(9),조식,94.94,20200817,3296
2336,돈가스 (6)(10),중식,589.76,20200817,3296
2337,양배추쌈 (5)(6),석식,40.88,20200817,3296
2338,배추김치(5~6월),조식,8.25,20200817,3296
2339,열무김치,중식,12.8,20200817,3296
2340,오이소박이,석식,20.35,20200817,3296
2341,찹쌀밥,조식,388.13,20200818,3296
2342,물냉면 (1)(3)(6),중식,986.2,20200818,3296
2343,밥,석식,363,20200818,3296
2344,팽이버섯국 (5)(6),조식,44.91,20200818,3296
2345,후루츠탕수육 (5)(6)(10)(12),중식,574.75,20200818,3296
2346,감자된장국 (5)(6),석식,69.95,20200818,3296
2347,닭고기김치찜 (5)(6)(15),조식,266.52,20200818,3296
2348,단무지무침,중식,11.16,20200818,3296
2349,오삼불고기 (5)(6)(10)(17),석식,346.18,20200818,3296
2350,감자조림 (5)(6),조식,86.06,20200818,3296
2351,배추김치(5~6월),중식,8.25,20200818,3296
2352,모듬야채 (5)(6),석식,62.73,20200818,3296
2353,열무김치,조식,12.8,20200818,3296
2354,깍두기(완제품) (9),석식,15.2,20200818,3296
2355,밥,조식,363,20200819,3296
2356,김치볶음밥 (5)(6)(10),중식,568.71,20200819,3296
2357,찹쌀밥,석식,388.13,20200819,3296
2358,콩나물무채국 (5),조식,28.42,20200819,3296
2359,팝콘형치킨너겟 (1)(6)(12),중식,626.43,20200819,3296
2360,두부김치국 (5),석식,49.21,20200819,3296
2361,쇠고기팽이버섯떡볶음 (5)(6)(12)(16),조식,99.04,20200819,3296
2362,삼치순살조림 (5)(6),중식,137.51,20200819,3296
2363,햄감자볶음 (5)(6)(10),석식,146.56,20200819,3296
2364,맛김,조식,5.25,20200819,3296
2365,깍두기(완제품) (9),중식,15.2,20200819,3296
2366,계란장조림 (1)(5)(6),석식,168.87,20200819,3296
2367,배추김치(5~6월),조식,8.25,20200819,3296
2368,배추김치(5~6월),석식,8.25,20200819,3296
2369,검은콩밥,조식,391.91,20200820,3296
2370,밥,중식,363,20200820,3296
2371,새우버거 (1)(6)(9)(12),석식,"1,067.72",20200820,3296
2372,짬뽕찌개 (6)(17)(18),조식,97,20200820,3296
2373,쇠고기미역국 (5)(16),중식,45.77,20200820,3296
2374,돼지고기고추장볶음 (5)(6)(10),조식,572.07,20200820,3296
2375,닭갈비 (5)(6)(15),중식,269.52,20200820,3296
2376,도라지오이무침 (6)(17),조식,69.81,20200820,3296
2377,깻잎찜 (5)(6),중식,37.88,20200820,3296
2378,배추김치(5~6월),조식,8.25,20200820,3296
2379,배추김치(5~6월),중식,8.25,20200820,3296
2380,밥,조식,363,20200821,3296
2381,찹쌀밥,중식,388.13,20200821,3296
2382,밥,석식,363,20200821,3296
2383,쇠고기호박찌개 (6)(16),조식,62.92,20200821,3296
2384,비엔나소시지찌개 (5)(6)(10),중식,188.94,20200821,3296
2385,콩나물국 (5),석식,25.28,20200821,3296
2386,생선묵고추장볶음 (5)(6),조식,128,20200821,3296
2387,돼지불고기 (5)(6)(10),중식,453.49,20200821,3296
2388,닭고기튀김 (1)(6)(15),석식,799.6,20200821,3296
2389,맛김,조식,5.25,20200821,3296
2390,상추겉절이 (5)(6),중식,30.45,20200821,3296
2391,매실피클 (5)(6),석식,96.65,20200821,3296
2392,배추김치(5~6월),조식,8.25,20200821,3296
2393,깍두기(완제품) (9),중식,15.2,20200821,3296
2394,배추김치(5~6월),석식,8.25,20200821,3296
2395,핫도그빵 (1)(6)(10)(12),조식,980.66,20200822,3296
2396,찰보리밥,중식,385.12,20200822,3296
2397,고추참치덮밥 (6),석식,598.97,20200822,3296
2398,감자된장국 (5)(6),중식,69.95,20200822,3296
2399,감자채볶음,석식,69.99,20200822,3296
2400,쇠고기버섯볶음 (5)(6)(16),중식,97.91,20200822,3296
2401,계란후라이 (1),석식,125.64,20200822,3296
2402,순두부계란찜 (1)(5)(9),중식,93.13,20200822,3296
2403,배추김치(5~6월),석식,8.25,20200822,3296
2404,열무김치,중식,12.8,20200822,3296
2405,밥,조식,363,20200823,3296
2406,잡곡밥,중식,363.83,20200823,3296
2407,밥,석식,363,20200823,3296
2408,돼지고기김치찌개 (6)(10),조식,126.95,20200823,3296
2409,쇠고기무국 (5)(16),중식,47.8,20200823,3296
2410,쇠고기육개장 (1)(5)(6)(16),석식,114.92,20200823,3296
2411,꽈리고추멸치볶음 (5)(6),조식,97.08,20200823,3296
2412,오징어볶음 (17),중식,147.52,20200823,3296
2413,애호박나물 (9),석식,52.69,20200823,3296
2414,두부양념장 (5)(6),조식,96.12,20200823,3296
2415,오이고추장무침 (5)(6),중식,47.66,20200823,3296
2416,돼지고기김치볶음 (10),석식,192.78,20200823,3296
2417,배추김치(5~6월),조식,8.25,20200823,3296
2418,배추김치(5~6월),중식,8.25,20200823,3296
2419,깍두기(완제품) (9),석식,15.2,20200823,3296
2420,밥,조식,363,20200824,3296
2421,밥,중식,363,20200824,3296
2422,현미밥,석식,388.41,20200824,3296
2423,순두부찌개 (1)(5)(6)(10),조식,169.91,20200824,3296
2424,콩나물김치국 (5),중식,30,20200824,3296
2425,버섯된장찌개 (5)(6),석식,56.39,20200824,3296
2426,매운소시지떡볶음 (5)(6)(10)(12),조식,255.14,20200824,3296
2427,고등어카레튀김 (6)(7),중식,443.64,20200824,3296
2428,고추잡채 (5)(6)(10),석식,402.82,20200824,3296
2429,맛김,조식,5.25,20200824,3296
2430,계란장조림 (1)(5)(6),중식,168.87,20200824,3296
2431,꽈리고추멸치볶음 (5)(6),석식,97.08,20200824,3296
2432,배추김치(5~6월),조식,8.25,20200824,3296
2433,배추김치(5~6월),중식,8.25,20200824,3296
2434,배추김치(5~6월),석식,8.25,20200824,3296
2435,밥,조식,363,20200825,3296
2436,흑미밥,중식,389.25,20200825,3296
2437,밥,석식,363,20200825,3296
2438,햄김치찌개 (5)(6)(10),조식,131.69,20200825,3296
2439,조개국 (1),중식,94.96,20200825,3296
2440,된장국(일품용) (5)(6),석식,58.09,20200825,3296
2441,생선묵꽈리고추볶음 (5)(6),조식,99.71,20200825,3296
2442,쇠고기불고기 (5)(6)(16),중식,179.4,20200825,3296
2443,돈가스 (6)(10),석식,589.76,20200825,3296
2444,맛김,조식,5.25,20200825,3296
2445,무나물,중식,69.7,20200825,3296
2446,단호박샐러드 (1),석식,139.97,20200825,3296
2447,오이소박이,조식,20.35,20200825,3296
2448,배추김치(5~6월),중식,8.25,20200825,3296
2449,배추김치(5~6월),석식,8.25,20200825,3296
2450,밥,조식,363,20200826,3296
2451,닭죽 (1)(15)(18),중식,547.3,20200826,3296
2452,찹쌀밥,석식,388.13,20200826,3296
2453,콩나물두부국 (5),조식,43.36,20200826,3296
2454,야채튀김 (1)(6)(12),중식,421.54,20200826,3296
2455,감자양파찌개 (5)(6)(16),석식,80.07,20200826,3296
2456,비엔나소시지케찹볶음 (6)(10)(12),조식,293.61,20200826,3296
2457,낙지젓,중식,70.93,20200826,3296
2458,삼겹살구이 (10),석식,"1,054.06",20200826,3296
2459,맛김,조식,5.25,20200826,3296
2460,열무김치,중식,12.8,20200826,3296
2461,상추쌈 (5)(6),석식,41.35,20200826,3296
2462,배추김치(5~6월),조식,8.25,20200826,3296
2463,배추김치(5~6월),석식,8.25,20200826,3296
2464,흑미밥,조식,389.25,20200827,3296
2465,비빔냉면 (1)(3)(6),중식,985.8,20200827,3296
2466,잡채밥 (5)(6)(10),석식,633.09,20200827,3296
2467,쇠고기미역국 (5)(16),조식,45.77,20200827,3296
2468,치즈스틱 (1)(6)(12)(15),중식,628.12,20200827,3296
2469,순두부해물찌개 (1)(5)(6)(17)(18),석식,144.88,20200827,3296
2470,두부조림 (5)(6),조식,130.15,20200827,3296
2471,단무지무침,중식,11.16,20200827,3296
2472,쇠고기감자조림 (5)(6)(16),석식,100.06,20200827,3296
2473,오이양파장아찌 (5)(6),조식,35.91,20200827,3296
2474,배추김치(5~6월),중식,8.25,20200827,3296
2475,깍두기(완제품) (9),석식,15.2,20200827,3296
2476,배추김치(5~6월),조식,8.25,20200827,3296
2477,찰보리밥,조식,385.12,20200828,3296
2478,콩나물밥 (5)(6),중식,440.85,20200828,3296
2479,밥,석식,363,20200828,3296
2480,팽이버섯국 (5)(6),조식,44.91,20200828,3296
2481,미역오이냉국,중식,27.38,20200828,3296
2482,닭고기육개장 (1)(5)(15),석식,227.43,20200828,3296
2483,꽈리고추멸치볶음 (5)(6),조식,124.71,20200828,3296
2484,닭갈비 (5)(6)(15),중식,267.71,20200828,3296
2485,무생채,석식,38.54,20200828,3296
2486,계란장조림 (1)(5)(6),조식,169.56,20200828,3296
2487,깻잎찜 (5)(6),중식,39.26,20200828,3296
2488,오이소박이,석식,20.35,20200828,3296
2489,배추김치(5~6월),조식,8.25,20200828,3296
2490,배추김치(5~6월),중식,8.25,20200828,3296
2491,밥,조식,363,20200720,3296
2492,잡곡밥,중식,363.83,20200720,3296
2493,밥,석식,363,20200720,3296
2494,조개국 (1),조식,94.96,20200720,3296
2495,콩나물김치국 (5),중식,30.43,20200720,3296
2496,버섯된장찌개 (5)(6),석식,57.49,20200720,3296
2497,비엔나소시지케찹볶음 (6)(10)(12),조식,292.4,20200720,3296
2498,돈가스 (6)(10),중식,589.76,20200720,3296
2499,돼지불고기 (5)(6)(10),석식,459.51,20200720,3296
2500,오이고추장무침 (5)(6),조식,47.66,20200720,3296
2501,감자샐러드 (1),중식,126.3,20200720,3296
2502,양배추쌈 (5)(6),석식,44.88,20200720,3296
2503,배추김치(5~6월),조식,8.25,20200720,3296
2504,총각김치,중식,16.4,20200720,3296
2505,배추김치(5~6월),석식,8.25,20200720,3296
2506,흑미밥,조식,389.25,20200721,3296
2507,비빔냉면 (1)(3)(6),중식,985.59,20200721,3296
2508,비빔밥 (5)(6),석식,599.88,20200721,3296
2509,쇠고기미역국 (5)(16),조식,50.97,20200721,3296
2510,야채튀김 (1)(6)(12),중식,423.89,20200721,3296
2511,감자양파찌개 (5)(6)(16),석식,81.38,20200721,3296
2512,생선묵볶음 (5)(6),조식,113.35,20200721,3296
2513,단무지무침,중식,11.16,20200721,3296
2514,계란후라이 (1),석식,125.64,20200721,3296
2515,맛김,조식,5.25,20200721,3296
2516,배추김치(5~6월),중식,8.25,20200721,3296
2517,백김치,석식,15.12,20200721,3296
2518,배추김치(5~6월),조식,8.25,20200721,3296
2519,밥,조식,363,20200722,3296
2520,찰보리밥,중식,385.12,20200722,3296
2521,밥,석식,363,20200722,3296
2522,돼지고기김치찌개 (6)(10),조식,124.83,20200722,3296
2523,어묵김치국 (5)(6),중식,69.5,20200722,3296
2524,조개국 (1),석식,94.96,20200722,3296
2525,감자채볶음,조식,69.99,20200722,3296
2526,닭고기튀김 (1)(6)(15),중식,775.87,20200722,3296
2527,매운소시지떡볶음 (5)(6)(10)(12),석식,250.13,20200722,3296
2528,오징어채무침 (6)(17),조식,91.26,20200722,3296
2529,무생채,중식,38.54,20200722,3296
2530,콩나물무침 (5),석식,36,20200722,3296
2531,배추김치(5~6월),조식,8.25,20200722,3296
2532,배추김치(5~6월),중식,8.25,20200722,3296
2533,배추김치(5~6월),석식,8.25,20200722,3296
2534,밥,조식,363,20200723,3296
2535,잡곡밥,중식,363.83,20200723,3296
2536,햄치즈버거 (1)(2)(6)(10)(12),석식,"1,353.95",20200723,3296
2537,쇠고기무국 (5)(16),조식,47.48,20200723,3296
2538,배추된장국 (5)(6),중식,32.66,20200723,3296
2539,돼지고기콩나물볶음 (5)(6)(10),조식,344.92,20200723,3296
2540,쇠고기팽이버섯떡볶음 (5)(6)(12)(16),중식,99.22,20200723,3296
2541,맛김,조식,5.25,20200723,3296
2542,삼치순살조림 (5)(6),중식,136.9,20200723,3296
2543,배추김치(5~6월),조식,8.25,20200723,3296
2544,총각김치,중식,16.4,20200723,3296
2545,현미밥,조식,388.41,20200724,3296
2546,검은콩밥,중식,391.91,20200724,3296
2547,현미밥,석식,388.41,20200724,3296
2548,쇠고기육개장 (1)(5)(6)(16),조식,113.7,20200724,3296
2549,미역오이냉국,중식,28.98,20200724,3296
2550,호박된장찌개 (5)(6),석식,51.63,20200724,3296
2551,맛김,조식,5.25,20200724,3296
2552,패주볶음 (5)(6)(18),중식,132.83,20200724,3296
2553,쇠고기배추볶음 (5)(6)(16),석식,113.58,20200724,3296
2554,계란장조림 (1)(5)(6),조식,169.56,20200724,3296
