,메뉴이름,식사명,열량,날짜,부대
2401,생선묵국(05)(06),중식,82.94kcal,2021-02-03,1691
2402,아귀탕(05)(06),석식,89.94kcal,2021-02-03,1691
2403,지리멸치볶음(추가)(05)(06),조식,114.28kcal,2021-02-03,1691
2404,떡볶이(05)(06),중식,284.68kcal,2021-02-03,1691
2405,돼지고기고추장볶음(05)(06)(10),석식,374.44kcal,2021-02-03,1691
2406,두부김치(05)(10),조식,219.06kcal,2021-02-03,1691
2407,오징어튀김(01)(05)(06),중식,464.56kcal,2021-02-03,1691
2408,배추된장무침(05)(06),석식,71.89kcal,2021-02-03,1691
2409,깍두기(임가공),조식,28.65kcal,2021-02-03,1691
2410,김장김치(12~2월),중식,25.8kcal,2021-02-03,1691
2411,김장김치(12~2월),석식,25.8kcal,2021-02-03,1691
2412,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-02-03,1691
2413,아이스 망고바,중식,126kcal,2021-02-03,1691
2414,복숭아 주스(340㎖/캔),중식,81kcal,2021-02-03,1691
2415,밥1,조식,363kcal,2021-02-04,1691
2416,현미밥,중식,374.21kcal,2021-02-04,1691
2417,밥1,석식,363kcal,2021-02-04,1691
2418,닭곰탕(15),조식,91.12kcal,2021-02-04,1691
2419,오징어국(05)(17),중식,71.54kcal,2021-02-04,1691
2420,쇠고기육개장(01)(05)(06)(16),석식,107.87kcal,2021-02-04,1691
2421,햄감자볶음(05)(06)(10),조식,199.73kcal,2021-02-04,1691
2422,갈치순살튀김(05)(06),중식,379.19kcal,2021-02-04,1691
2423,소시지야채볶음(06)(10)(12),석식,230.28kcal,2021-02-04,1691
2424,맛김,조식,5.25kcal,2021-02-04,1691
2425,소불고기(05)(06)(16),중식,215.93kcal,2021-02-04,1691
2426,감자튀김(12),석식,463.67kcal,2021-02-04,1691
2427,김장김치(12~2월),조식,25.8kcal,2021-02-04,1691
2428,김장김치(12~2월),중식,25.8kcal,2021-02-04,1691
2429,김장김치(12~2월),석식,25.8kcal,2021-02-04,1691
2430,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-02-04,1691
2431,딸기(1월~2월),중식,32.4kcal,2021-02-04,1691
2432,밥1,조식,363kcal,2021-02-05,1691
2433,영양밥,중식,387.42kcal,2021-02-05,1691
2434,김치덮밥(10),석식,565.06kcal,2021-02-05,1691
2435,부대찌개(05)(06)(10),조식,171.02kcal,2021-02-05,1691
2436,감자계란국(01)(05),중식,106.25kcal,2021-02-05,1691
2437,버섯두부탕(05)(16),석식,74.5kcal,2021-02-05,1691
2438,생선묵볶음(05)(06),조식,145.65kcal,2021-02-05,1691
2439,오삼불고기(05)(06)(10)(17),중식,480.73kcal,2021-02-05,1691
2440,치킨너겟(01)(06)(15),석식,590.41kcal,2021-02-05,1691
2441,콩나물무침(05),조식,44.8kcal,2021-02-05,1691
2442,시금치고추장무침(05)(06),중식,58.42kcal,2021-02-05,1691
2443,깍두기(임가공),석식,28.65kcal,2021-02-05,1691
2444,김장김치(12~2월),조식,25.8kcal,2021-02-05,1691
2445,김장김치(12~2월),중식,25.8kcal,2021-02-05,1691
2446,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-02-05,1691
2447,"아이스크림 콘,완제품(02)",중식,270kcal,2021-02-05,1691
2448,쇠고기버섯죽,조식,452.21kcal,2021-02-06,1691
2449,검은콩밥,중식,373.33kcal,2021-02-06,1691
2450,밥1,석식,363kcal,2021-02-06,1691
2451,오징어젓무침(17),조식,54.69kcal,2021-02-06,1691
2452,닭고기미역국(05)(15),중식,71.53kcal,2021-02-06,1691
2453,감자양파찌개(05)(06),석식,62.77kcal,2021-02-06,1691
2454,김장김치(12~2월),조식,25.8kcal,2021-02-06,1691
2455,돼지고기콩나물볶음(05)(06)(10),중식,564.58kcal,2021-02-06,1691
2456,계란찜(01)(09),석식,80.83kcal,2021-02-06,1691
2457,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-02-06,1691
2458,양배추쌈(05)(06),중식,51.92kcal,2021-02-06,1691
2459,닭순살야채조림(05)(06)(15),석식,232.04kcal,2021-02-06,1691
2460,김장김치(12~2월),중식,25.8kcal,2021-02-06,1691
2461,김장김치(12~2월),석식,25.8kcal,2021-02-06,1691
2462,사과(후지),중식,29.841kcal,2021-02-06,1691
2463,라면(즉석 컵)(06),석식,365kcal,2021-02-06,1691
2464,밥1,조식,363kcal,2021-02-07,1691
2465,영양밥,중식,387.42kcal,2021-02-07,1691
2466,밥1,석식,363kcal,2021-02-07,1691
2467,호박된장찌개(05)(06),조식,79.43kcal,2021-02-07,1691
2468,두부맑은국(05)(16),중식,84.04kcal,2021-02-07,1691
2469,짬뽕찌개(05)(06)(10)(17)(18),석식,121.29kcal,2021-02-07,1691
2470,두부조림(05)(06),조식,100.65kcal,2021-02-07,1691
2471,돼지불고기(05)(06)(10),중식,387.15kcal,2021-02-07,1691
2472,닭간장소스찜(05)(06)(15),석식,211.48kcal,2021-02-07,1691
2473,쇠고기감자조림(05)(06)(16),조식,87.31kcal,2021-02-07,1691
2474,무생채,중식,45.32kcal,2021-02-07,1691
2475,오이무침(06),석식,54.57kcal,2021-02-07,1691
2476,김장김치(12~2월),조식,25.8kcal,2021-02-07,1691
2477,김장김치(12~2월),중식,25.8kcal,2021-02-07,1691
2478,김장김치(12~2월),석식,25.8kcal,2021-02-07,1691
2479,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-02-07,1691
2480,"주스,카프리썬 오렌지(200ml,파우치)",중식,60kcal,2021-02-07,1691
2481,밥1,조식,363kcal,2021-02-08,1691
2482,영양밥,중식,387.42kcal,2021-02-08,1691
2483,김치덮밥(10),석식,565.06kcal,2021-02-08,1691
2484,비엔나소시지찌개(05)(06)(10),조식,185.34kcal,2021-02-08,1691
2485,쇠고기미역국(05)(16),중식,34.99kcal,2021-02-08,1691
2486,버섯쇠고기찌개(05)(06)(16),석식,79.91kcal,2021-02-08,1691
2487,맛김,조식,5.25kcal,2021-02-08,1691
2488,햄감자볶음(05)(06)(10),중식,199.73kcal,2021-02-08,1691
2489,고구마튀김(05)(06),석식,449.65kcal,2021-02-08,1691
2490,쇠고기장조림(05)(06),조식,144.44kcal,2021-02-08,1691
2491,닭순살코기튀김(06)(15),중식,468.53kcal,2021-02-08,1691
2492,김장김치(12~2월),석식,25.8kcal,2021-02-08,1691
2493,김장김치(12~2월),조식,25.8kcal,2021-02-08,1691
2494,김장김치(12~2월),중식,25.8kcal,2021-02-08,1691
2495,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-02-08,1691
2496,탄산음료,중식,117.5kcal,2021-02-08,1691
2497,햄치즈버거(01)(02)(06)(10)(12),조식,667.95kcal,2021-02-09,1691
2498,무밥(05)(06),중식,398.68kcal,2021-02-09,1691
2499,밥1,석식,363kcal,2021-02-09,1691
2500,초코씨리얼,조식,0kcal,2021-02-09,1691
2501,닭볶음탕(05)(06)(15),중식,191.23kcal,2021-02-09,1691
2502,김치국(05),석식,84.63kcal,2021-02-09,1691
2503,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-02-09,1691
2504,돼지고기김치볶음(10),중식,151.36kcal,2021-02-09,1691
2505,마파두부(05)(06)(10),석식,257.06kcal,2021-02-09,1691
2506,고등어순살튀김(01)(06)(07),중식,449.11kcal,2021-02-09,1691
2507,조기튀김(02)(05)(06),석식,542.8kcal,2021-02-09,1691
2508,깍두기(임가공),중식,28.65kcal,2021-02-09,1691
2509,갓김치,석식,11.52kcal,2021-02-09,1691
2510,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-01-20,1691
2511,이온음료,중식,58.8kcal,2021-01-20,1691
2512,햄치즈버거(01)(02)(06)(10)(12),조식,680.27kcal,2021-01-21,1691
2513,영양밥,중식,387.42kcal,2021-01-21,1691
2514,밥1,석식,363kcal,2021-01-21,1691
2515,삶은계란(01),조식,70.48kcal,2021-01-21,1691
2516,호박된장찌개(05)(06),중식,80.12kcal,2021-01-21,1691
2517,돼지고기감자찌개(05)(06)(10),석식,164.41kcal,2021-01-21,1691
2518,콘푸로스트,조식,154.8kcal,2021-01-21,1691
2519,마늘삼겹살구이(05)(06)(10),중식,531.63kcal,2021-01-21,1691
2520,고등어순살튀김(01)(06)(07),석식,461.15kcal,2021-01-21,1691
2521,"우유(백색우유(200ML,연간))(02)",조식,244kcal,2021-01-21,1691
2522,양배추쌈(05)(06),중식,49.92kcal,2021-01-21,1691
2523,닭고기김치찜(06)(15),석식,215.55kcal,2021-01-21,1691
2524,김장김치(12~2월),중식,25.75kcal,2021-01-21,1691
2525,깍두기(임가공),석식,28.65kcal,2021-01-21,1691
2526,"컵과일(사과, 대추방울토마토)",중식,44.72kcal,2021-01-21,1691
2527,"우유(백색우유(200ML,연간))(02)",조식,244kcal,2021-02-23,1691
2528,두부양념장(05)(06),중식,95.61kcal,2021-02-23,1691
2529,오이양파장아찌(05)(06),석식,31.84kcal,2021-02-23,1691
2530,깍두기(임가공),중식,28.65kcal,2021-02-23,1691
2531,김장김치(12~2월),석식,25.8kcal,2021-02-23,1691
2532,컵과일(사과),중식,49kcal,2021-02-23,1691
2533,밥1,조식,363kcal,2021-02-24,1691
2534,영양밥,중식,387.42kcal,2021-02-24,1691
2535,어묵김칫국(05)(06),석식,88.09kcal,2021-02-24,1691
2536,돼지고기감자찌개(05)(06)(10),조식,174.92kcal,2021-02-24,1691
2537,사골곰탕,중식,223.84kcal,2021-02-24,1691
2538,오징어채볶음(01)(05)(06)(17),석식,152.97kcal,2021-02-24,1691
2539,소시지김치볶음(10),조식,200.8kcal,2021-02-24,1691
2540,계란찜(01)(09),중식,80.83kcal,2021-02-24,1691
2541,치킨마요덮밥(01)(05)(06)(15),석식,973kcal,2021-02-24,1691
2542,무나물,조식,55.03kcal,2021-02-24,1691
2543,오징어젓무침(17),중식,54.69kcal,2021-02-24,1691
2544,김장김치(12~2월),석식,25.8kcal,2021-02-24,1691
2545,깍두기(임가공),조식,28.65kcal,2021-02-24,1691
2546,김장김치(12~2월),중식,25.8kcal,2021-02-24,1691
2547,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-02-24,1691
2548,"주스,카프리썬 사과(200ml,파우치)",중식,60kcal,2021-02-24,1691
2549,아이스샌드,중식,252kcal,2021-02-24,1691
2550,밥1,조식,363kcal,2021-02-25,1691
2551,새우버거(01)(02)(06)(09)(12),중식,967.68kcal,2021-02-25,1691
2552,현미밥,석식,374.21kcal,2021-02-25,1691
2553,시금치된장국(05),조식,42.96kcal,2021-02-25,1691
2554,삶은계란(01),중식,70.48kcal,2021-02-25,1691
2555,미역국(05),석식,18.8kcal,2021-02-25,1691
2556,맛김,조식,5.25kcal,2021-02-25,1691
2557,오곡곡물후레이크,중식,157.32kcal,2021-02-25,1691
2558,닭고기튀김양념(05)(06)(15),석식,598.92kcal,2021-02-25,1691
2559,돼지고기감자조림(05)(06)(10),조식,254.36kcal,2021-02-25,1691
2560,"생수(500ML,후식)",중식,0kcal,2021-02-25,1691
2561,오징어실채무침(05)(06)(17),석식,139.55kcal,2021-02-25,1691
2562,김장김치(12~2월),조식,25.8kcal,2021-02-25,1691
2563,사과(후지),중식,29.841kcal,2021-02-25,1691
2564,김장김치(12~2월),석식,25.8kcal,2021-02-25,1691
2565,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-02-25,1691
2566,찹쌀밥,조식,380.95kcal,2021-02-26,1691
2567,버섯덮밥(01)(05)(06)(16),중식,590.99kcal,2021-02-26,1691
2568,카레밥(06)(10),석식,613.8kcal,2021-02-26,1691
2569,두부맑은국(05)(16),조식,84.04kcal,2021-02-26,1691
2570,청국장(05)(16),중식,117.5kcal,2021-02-26,1691
2571,비엔나소시지찌개(05)(06)(10),석식,185.34kcal,2021-02-26,1691
2572,매운소시지떡볶음(05)(06)(10)(12),조식,334.3kcal,2021-02-26,1691
2573,콩나물무침(05),중식,44.8kcal,2021-02-26,1691
2574,고구마맛탕(05)(06),석식,408.53kcal,2021-02-26,1691
2575,맛김,조식,5.25kcal,2021-02-26,1691
2576,김장김치(12~2월),중식,25.8kcal,2021-02-26,1691
2577,단무지무침,석식,34.02kcal,2021-02-26,1691
2578,김장김치(12~2월),조식,25.8kcal,2021-02-26,1691
2579,한라봉,중식,73.554kcal,2021-02-26,1691
2580,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-02-26,1691
2581,밥1,조식,363kcal,2021-02-27,1691
2582,영양밥,중식,387.42kcal,2021-02-27,1691
2583,닭고기부추밥(06)(12)(15),석식,629.23kcal,2021-02-27,1691
2584,쇠고기미역국(05)(16),조식,34.99kcal,2021-02-27,1691
2585,감자짜글이(05)(06)(10),중식,225.67kcal,2021-02-27,1691
2586,콩나물김치국(05),석식,49.41kcal,2021-02-27,1691
2587,오징어볶음(05)(06)(17),조식,176.08kcal,2021-02-27,1691
2588,오리불고기(05)(06),중식,310.1kcal,2021-02-27,1691
2589,감자샐러드(01),석식,169.22kcal,2021-02-27,1691
2590,무나물,조식,55.03kcal,2021-02-27,1691
2591,파겉절이(05)(06),중식,53.78kcal,2021-02-27,1691
2592,김장김치(12~2월),석식,25.8kcal,2021-02-27,1691
2593,김장김치(12~2월),조식,25.8kcal,2021-02-27,1691
2594,백김치,중식,15.12kcal,2021-02-27,1691
2595,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-02-27,1691
2596,과일푸딩,중식,126kcal,2021-02-27,1691
2597,닭죽(15),조식,482.88kcal,2021-02-28,1691
2598,김치콩나물밥(05)(10),중식,539.95kcal,2021-02-28,1691
2599,검은콩밥,석식,373.33kcal,2021-02-28,1691
2600,오징어젓무침(17),조식,54.69kcal,2021-02-28,1691
2601,쇠고기무국(05)(16),중식,56.7kcal,2021-02-28,1691
2602,감자계란국(01)(05),석식,106.25kcal,2021-02-28,1691
2603,김장김치(12~2월),조식,25.8kcal,2021-02-28,1691
2604,고추잡채(05)(06)(10),중식,182.41kcal,2021-02-28,1691
2605,돼지고기고추장볶음(05)(06)(10),석식,374.44kcal,2021-02-28,1691
2606,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-02-28,1691
2607,깍두기(임가공),중식,28.65kcal,2021-02-28,1691
2608,양배추쌈(05)(06),석식,51.92kcal,2021-02-28,1691
2609,파인애플에이드 190ml,중식,,2021-02-28,1691
2610,김장김치(12~2월),석식,25.8kcal,2021-02-28,1691
2611,라면(즉석 컵)(06),석식,365kcal,2021-02-28,1691
2612,밥1,조식,363kcal,2021-03-01,1691
2613,영양밥,중식,387.42kcal,2021-03-01,1691
2614,해물덮밥(05)(06)(09)(17),석식,527.03kcal,2021-03-01,1691
2615,쇠고기미역국(05)(16),조식,28.73kcal,2021-03-01,1691
2616,쇠고기육개장(01)(05)(06)(16),중식,103.72kcal,2021-03-01,1691
2617,순두부된장국(05),석식,82.68kcal,2021-03-01,1691
2618,오징어채볶음(01)(05)(06)(17),조식,150.02kcal,2021-03-01,1691
2619,돼지고기콩나물볶음(05)(06)(10),중식,370.59kcal,2021-03-01,1691
2620,고구마샐러드(01),석식,235.15kcal,2021-03-01,1691
2621,계란찜(01)(09),조식,81.05kcal,2021-03-01,1691
2622,오이양파장아찌(05)(06),중식,26.53kcal,2021-03-01,1691
2623,배추김치(3~4월),석식,8.75kcal,2021-03-01,1691
2624,배추김치(3~4월),조식,8.75kcal,2021-03-01,1691
2625,배추김치(3~4월),중식,8.75kcal,2021-03-01,1691
2626,건빵(개선품)(01)(02)(03),석식,249kcal,2021-03-01,1691
2627,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-03-01,1691
2628,핫도그빵(01)(06)(10)(12),조식,595.73kcal,2021-03-02,1691
2629,밥1,중식,363kcal,2021-03-02,1691
2630,김치덮밥(10),석식,564.18kcal,2021-03-02,1691
2631,오곡곡물후레이크,조식,161.2kcal,2021-03-02,1691
2632,돼지고기감자찌개(05)(06)(10),중식,173.49kcal,2021-03-02,1691
2633,버섯두부탕(05)(16),석식,72.86kcal,2021-03-02,1691
2634,"우유(백색우유(200ML,연간))(02)",조식,244kcal,2021-03-02,1691
2635,생선가스(01)(06),중식,493.84kcal,2021-03-02,1691
2636,새우튀김(06)(09),석식,375.58kcal,2021-03-02,1691
2637,과일샐러드(01)(12),중식,188.6kcal,2021-03-02,1691
2638,깍두기(임가공),석식,28.65kcal,2021-03-02,1691
2639,깍두기(임가공),중식,28.65kcal,2021-03-02,1691
2640,한라봉,중식,73.554kcal,2021-03-02,1691
2641,"주스,카프리썬 오렌지(200ml,파우치)",중식,60kcal,2021-03-02,1691
2642,밥1,조식,363kcal,2021-03-03,1691
2643,밥1,중식,363kcal,2021-03-03,1691
2644,밥1,석식,363kcal,2021-03-03,1691
2645,닭곰탕(15),조식,73.53kcal,2021-03-03,1691
2646,생선묵국(05)(06),중식,83.51kcal,2021-03-03,1691
2647,감자양파찌개(05)(06),석식,60.86kcal,2021-03-03,1691
2648,소시지김치볶음(10),조식,199.27kcal,2021-03-03,1691
2649,떡볶이(05)(06)(10),중식,313.55kcal,2021-03-03,1691
2650,한우불고기(05)(06)(16),석식,181.06kcal,2021-03-03,1691
2651,맛김,조식,5.25kcal,2021-03-03,1691
2652,야채튀김(05)(06)(12),중식,348.39kcal,2021-03-03,1691
2653,삼치간장조림(05)(06),석식,92.45kcal,2021-03-03,1691
2654,딸기(1월~2월),중식,32.4kcal,2021-02-09,1691
2655,밥1,조식,363kcal,2021-02-10,1691
2656,통새우볶음밥(12),중식,741.45kcal,2021-02-10,1691
2657,고기덮밥(01)(05)(06)(10),석식,777.52kcal,2021-02-10,1691
2658,돼지고기감자찌개(05)(06)(10),조식,174.92kcal,2021-02-10,1691
2659,콩나물김치국(05),중식,49.41kcal,2021-02-10,1691
2660,비엔나소시지찌개(05)(06)(10),석식,185.34kcal,2021-02-10,1691
2661,맛김,조식,5.25kcal,2021-02-10,1691
2662,찹쌀탕수육(05)(06)(10)(12),중식,491.84kcal,2021-02-10,1691
2663,고구마샐러드(01),석식,227.99kcal,2021-02-10,1691
2664,생선묵조림(05)(06),조식,173.64kcal,2021-02-10,1691
2665,김장김치(12~2월),중식,25.8kcal,2021-02-10,1691
2666,김장김치(12~2월),석식,25.8kcal,2021-02-10,1691
2667,김장김치(12~2월),조식,25.8kcal,2021-02-10,1691
2668,아이스샌드,중식,252kcal,2021-02-10,1691
2669,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-02-10,1691
2670,감귤 주스(340㎖/ 페트),중식,44kcal,2021-02-10,1691
2671,밥1,조식,363kcal,2021-02-11,1691
2672,영양밥,중식,387.42kcal,2021-02-11,1691
2673,밥1,석식,363kcal,2021-02-11,1691
2674,북어채콩나물국(05),조식,77.79kcal,2021-02-11,1691
2675,호박된장찌개(05)(06),중식,79.43kcal,2021-02-11,1691
2676,쇠고기육개장(01)(05)(06)(16),석식,107.87kcal,2021-02-11,1691
2677,맛김,조식,5.25kcal,2021-02-11,1691
2678,마늘삼겹살구이(05)(06)(10),중식,531.63kcal,2021-02-11,1691
2679,멸치고추장볶음(05)(06),석식,115.88kcal,2021-02-11,1691
2680,돼지고기감자조림(05)(06)(10),조식,254.36kcal,2021-02-11,1691
2681,오이양파장아찌(05)(06),중식,31.84kcal,2021-02-11,1691
2682,닭간장소스찜(05)(06)(15),석식,211.48kcal,2021-02-11,1691
2683,김장김치(12~2월),조식,25.8kcal,2021-02-11,1691
2684,김장김치(12~2월),중식,25.8kcal,2021-02-11,1691
2685,김장김치(12~2월),석식,25.8kcal,2021-02-11,1691
2686,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-02-11,1691
2687,한라봉,중식,73.554kcal,2021-02-11,1691
2688,사골떡왕만둣국(01)(05)(06)(10)(16),조식,451.42kcal,2021-02-12,1691
2689,현미밥,중식,374.21kcal,2021-02-12,1691
2690,밥1,석식,363kcal,2021-02-12,1691
2691,오징어젓무침(17),조식,54.69kcal,2021-02-12,1691
2692,순두부찌개(01)(05)(06)(10)(18),중식,138.9kcal,2021-02-12,1691
2693,돼지고기김치찌개(05)(06)(10),석식,102.74kcal,2021-02-12,1691
2694,김장김치(12~2월),조식,25.8kcal,2021-02-12,1691
2695,한우불고기(05)(06)(16),중식,183.1kcal,2021-02-12,1691
2696,호박새우볶음(05)(06)(09),석식,102.95kcal,2021-02-12,1691
2697,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-02-12,1691
2698,시금치된장무침(05)(06),중식,72.96kcal,2021-02-12,1691
2699,쇠고기감자조림(05)(06)(16),석식,87.31kcal,2021-02-12,1691
2700,김장김치(12~2월),중식,25.8kcal,2021-02-12,1691
2701,김장김치(12~2월),석식,25.8kcal,2021-02-12,1691
2702,식혜,중식,82kcal,2021-02-12,1691
2703,건빵(참깨맛),석식,249kcal,2021-02-12,1691
2704,밥1,조식,363kcal,2021-02-13,1691
2705,잡채밥(05)(06)(10),중식,543.09kcal,2021-02-13,1691
2706,김치콩나물밥(05)(10),석식,539.95kcal,2021-02-13,1691
2707,부대찌개(05)(06)(10),조식,171.02kcal,2021-02-13,1691
2708,버섯쇠고기찌개(05)(06)(16),중식,79.91kcal,2021-02-13,1691
2709,오징어홍합국(17),석식,53.65kcal,2021-02-13,1691
2710,햄게맛살볶음(05)(06)(10),조식,197.2kcal,2021-02-13,1691
2711,닭고기김치찜(06)(15),중식,241.71kcal,2021-02-13,1691
2712,스크램블에그(01)(12),석식,208.5kcal,2021-02-13,1691
2713,맛김,조식,5.25kcal,2021-02-13,1691
2714,깍두기(임가공),중식,28.65kcal,2021-02-13,1691
2715,백김치,석식,15.12kcal,2021-02-13,1691
2716,김장김치(12~2월),조식,25.8kcal,2021-02-13,1691
2717,사과(후지),중식,29.841kcal,2021-02-13,1691
2718,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-02-13,1691
2719,밥1,조식,363kcal,2021-02-14,1691
2720,영양밥,중식,387.42kcal,2021-02-14,1691
2721,밥1,석식,363kcal,2021-02-14,1691
2722,쇠고기무국(05)(16),조식,56.7kcal,2021-02-14,1691
2723,닭곰탕(15),중식,91.12kcal,2021-02-14,1691
2724,순두부된장국(05),석식,88.98kcal,2021-02-14,1691
2725,두부김치(05)(10),조식,219.06kcal,2021-02-14,1691
2726,오징어채볶음(01)(05)(06)(17),중식,152.97kcal,2021-02-14,1691
2727,낙지불고기(05)(06)(16),석식,147.55kcal,2021-02-14,1691
2728,김자반,조식,43kcal,2021-02-14,1691
2729,궁중떡볶이(05)(06)(16),중식,283.79kcal,2021-02-14,1691
2730,양배추쌈(05)(06),석식,51.92kcal,2021-02-14,1691
2731,파김치,조식,21.24kcal,2021-02-14,1691
2732,김장김치(12~2월),중식,25.8kcal,2021-02-14,1691
2733,김장김치(12~2월),석식,25.8kcal,2021-02-14,1691
2734,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-02-14,1691
2735,"쌀국수,멸치맛(한스코리아)",중식,,2021-02-14,1691
2736,레몬에이드,중식,26kcal,2021-02-14,1691
2737,"주스,카프리썬 오렌지(200ml,파우치)",중식,60kcal,2021-02-14,1691
2738,밥1,조식,363kcal,2021-02-15,1691
2739,밥1,중식,363kcal,2021-02-15,1691
2740,영양밥,석식,387.42kcal,2021-02-15,1691
2741,돼지고기김치찌개(05)(06)(10),조식,102.74kcal,2021-02-15,1691
2742,꼬리곰탕,중식,459.75kcal,2021-02-15,1691
2743,닭볶음탕(05)(06)(15),석식,191.23kcal,2021-02-15,1691
2744,쇠고기야채볶음(05)(06)(16),조식,135.84kcal,2021-02-15,1691
2745,팝콘형치킨너겟(01)(06),중식,602.31kcal,2021-02-15,1691
2746,명태살튀김깐풍소스(05)(06),석식,340.83kcal,2021-02-15,1691
2747,맛김,조식,5.25kcal,2021-02-15,1691
2748,오이무침(06),중식,54.57kcal,2021-02-15,1691
2749,계란찜(01)(09),석식,80.83kcal,2021-02-15,1691
2750,김장김치(12~2월),조식,25.8kcal,2021-02-15,1691
2751,김장김치(12~2월),중식,25.8kcal,2021-02-15,1691
2752,김장김치(12~2월),석식,25.8kcal,2021-02-15,1691
2753,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-02-15,1691
2754,"주스,카프리썬 사과(200ml,파우치)",중식,60kcal,2021-02-15,1691
2755,햄치즈버거(01)(02)(06)(10)(12),조식,667.95kcal,2021-02-16,1691
2756,검은콩밥,중식,373.33kcal,2021-02-16,1691
2757,자장밥(05)(06)(10),석식,780kcal,2021-02-16,1691
2758,삶은계란(01),조식,70.48kcal,2021-02-16,1691
2759,시래기감자탕(05)(06)(10),중식,434.31kcal,2021-02-16,1691
2760,짬뽕찌개(05)(06)(10)(17)(18),석식,121.29kcal,2021-02-16,1691
2761,오곡곡물후레이크,조식,157.32kcal,2021-02-16,1691
2762,지리멸치볶음(추가)(05)(06),중식,114.28kcal,2021-02-16,1691
2763,만두튀김(01)(05)(06)(10),석식,578.53kcal,2021-02-16,1691
2764,오곡곡물후레이크,조식,161.2kcal,2021-03-18,1691
2765,버섯육개장(01)(05)(06)(16),중식,112.37kcal,2021-03-18,1691
2766,오징어홍합국(17),석식,47.43kcal,2021-03-18,1691
2767,"우유(백색우유(200ML,연간))(02)",조식,244kcal,2021-03-18,1691
2768,오징어튀김(01)(05)(06),중식,436.99kcal,2021-03-18,1691
2769,데리야끼갈릭치킨(05)(06)(15),석식,496.11kcal,2021-03-18,1691
2770,배추김치(3~4월),중식,8.75kcal,2021-03-18,1691
2771,깍두기(임가공),석식,28.65kcal,2021-03-18,1691
2772,"생수(500ML,후식)",중식,0kcal,2021-03-18,1691
2773,한라봉,중식,73.554kcal,2021-03-18,1691
2774,식혜,중식,82kcal,2021-03-18,1691
2775,밥1,조식,363kcal,2021-03-19,1691
2776,밥1,중식,363kcal,2021-03-19,1691
2777,영양밥,석식,387.42kcal,2021-03-19,1691
2778,감자양파찌개(05)(06),조식,60.86kcal,2021-03-19,1691
2779,사골곰탕,중식,192.46kcal,2021-03-19,1691
2780,닭볶음탕(05)(06)(15),석식,191.01kcal,2021-03-19,1691
2781,오징어채볶음(01)(05)(06)(17),조식,150.02kcal,2021-03-19,1691
2782,황태찜,중식,210.37kcal,2021-03-19,1691
2783,마파두부(05)(06)(10),석식,251.86kcal,2021-03-19,1691
2784,두부조림(05)(06),조식,91.85kcal,2021-03-19,1691
2785,오이무침(06),중식,50.18kcal,2021-03-19,1691
2786,꽁치튀김데리야끼소스(05)(06),석식,347.06kcal,2021-03-19,1691
2787,배추김치(3~4월),조식,8.75kcal,2021-03-19,1691
2788,배추김치(3~4월),중식,8.75kcal,2021-03-19,1691
2789,백김치,석식,15.12kcal,2021-03-19,1691
2790,"우유(백색우유(200ML,연간))(02)",조식,122kcal,2021-03-19,1691
2791,과일푸딩,중식,126kcal,2021-03-19,1691
2792,감귤 주스(340㎖/ 페트),중식,44kcal,2021-03-19,1691
2793,"생수(500ML,후식)",중식,0kcal,2021-03-19,1691
2794,밥1,조식,363kcal,2021-03-20,1691
2795,영양밥,중식,387.42kcal,2021-03-20,1691
2796,밥1,석식,363kcal,2021-03-20,1691
2797,시금치된장국(05),조식,39.7kcal,2021-03-20,1691
2798,부대찌개(05)(06)(10),중식,172.84kcal,2021-03-20,1691
2799,닭고기육개장(01)(05)(06)(15),석식,207.74kcal,2021-03-20,1691
2800,두부김치(05)(10),조식,221.31kcal,2021-03-20,1691
2801,고추잡채(05)(06)(10),중식,190.39kcal,2021-03-20,1691
2802,매운소시지떡볶음(05)(06)(10)(12),석식,358.74kcal,2021-03-20,1691
2803,맛김,조식,5.25kcal,2021-03-20,1691
2804,스크램블에그(01)(12),중식,202.4kcal,2021-03-20,1691
2805,시금치고추장무침(05)(06),석식,58.42kcal,2021-03-20,1691
2806,깍두기(임가공),조식,28.65kcal,2021-03-20,1691
