,메뉴이름,계란류,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량
1040,풋마늘양념무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,70.02kcal
1041,달래된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56.83kcal
1042,오리깻잎불고기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,364.25kcal
1043,"견과, 혼합식",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.3kcal
1044,패주미역국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.12kcal
1045,양파볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.52kcal
1046,키조개,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.26kcal
1047,사과샐러드,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.45kcal
1048,오이풋고추&쌈장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.34kcal
1049,명태순살강정,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,427.22kcal
1050,콩나물돼지불고기,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,365.57kcal
1051,토마토계란볶음,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94.69kcal
1052,고등어튀김양념장소스,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,396.77kcal
1053,"두유, 고칼슘",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140kcal
1054,"쌀국수,사골맛",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1055,"진라면매운맛,110g용기라면",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
1056,꽁치김치조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104.05kcal
1057,골뱅이굴소스볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,148.95kcal
1058,"용기면,쌀국수,김치맛,92g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1059,"김치왕뚜껑,110g,용기라면",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,431.81kcal
1060,쭈꾸미덮밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,800.14kcal
1061,굴패주해산물야채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,156.01kcal
1062,야채스틱앤저염쌈장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68.52kcal
1063,쇠고기당면국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.27kcal
1064,게맛살마요무침,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59kcal
1065,청양마요치킨,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,455.88kcal
1066,사이다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5kcal
1067,마요오징어실채무침,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,90.2kcal
1068,쇠고기팽이버섯떡볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,145.54kcal
1069,과일2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126kcal
1070,파채돈가스,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,475.2kcal
1071,뿌리채소닭순살조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,236.72kcal
1072,달걀케첩볶음밥,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,524.35kcal
1073,"음료수,탄산,콜라",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.5kcal
1074,햄버그스테이크,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal
1075,코코아 음료 분말,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412kcal
1076,감자수제비국,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.68kcal
1077,돈육굴소스양배추볶음,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,164.07kcal
1078,모듬어묵조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107.09kcal
1079,베이컨김치볶음밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,472.32kcal
1080,배추쌈,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.23kcal
1081,중화식돈까스,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,617.64kcal
1082,임시3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167kcal
1083,쫄면야채무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65.46kcal
1084,쫀득치킨꿔바로우후르츠소스,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,374.17kcal
1085,쇠고기야채죽,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.42kcal
1086,쇠고기볶음밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,501.31kcal
1087,마라제육볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,502.21kcal
1088,오이김치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.65kcal
1089,찹스테이크,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,453.78kcal
1090,감자케찹조림,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,59.35kcal
1091,한방삼계탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,814.67kcal
1092,도토리냉국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.06kcal
1093,명란계란찜,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.42kcal
1094,치커리유자청무침,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.75kcal
1095,브로콜리새우살볶음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,103.35kcal
1096,모듬버섯볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58.54kcal
1097,시금치맛살무침,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,120.91kcal
1098,훈제오리/쌈무/머스타드소스,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.33kcal
1099,두부간장볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78.57kcal
1100,갑오징어풋마늘무침M665:갑오징어풋마늘무침대,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130.08kcal
1101,조기양념찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100.68kcal
1102,우엉잡채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,111.94kcal
1103,감자밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.85kcal
1104,삼겹살구이GN78:갈비탕대,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482.84kcal
1105,콜라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.5kcal
1106,고구마샐러드CN19:게맛살과일샐러드대,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156.45kcal
1107,양배추쌈M582:오이무침대,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106.33kcal
1108,오이양파장아찌C510:야채샐러드대,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,37.71kcal
1109,무나물M582:오이무침대,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.69kcal
1110,브로콜리/초고추장M584:오이부추무침대,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72.53kcal
1111,돼지고기김치볶음O564:쇠고기,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,260.56kcal
1112,시금치고추장무침M582:오이무침대,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60.83kcal
1113,무나물M531:무생채대,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.69kcal
1114,소불고기덮밥소스,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,241.2kcal
1115,치킨너겟강정,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,356.71kcal
1116,아이스크림 바,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126kcal
1117,골뱅이오징어채볶음,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,169.24kcal
1118,콩나물닭볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,195.07kcal
1119,우엉채조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78.23kcal
1120,문어야채초고추장무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107.28kcal
1121,낙지야채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125.69kcal
1122,볶음김치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.19kcal
1123,꽈리고추찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79kcal
1124,닭고기단호박조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,194.83kcal
1125,두부된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59.66kcal
1126,생선묵맛살조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75.87kcal
1127,비엔나소시지케찹조림,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,282.91kcal
1128,맛있는 두유GT 달콤한맛,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1129,팽이버섯계란국,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.26kcal
1130,유림기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,477.04kcal
1131,알감자조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55.06kcal
1132,꼬막콩나물비빔밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,416.94kcal
1133,콩자반,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119.22kcal
1134,귤주스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1135,마카롱,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1136,참돔탕수,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,315.82kcal
1137,바다장어순살강정,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,429.58kcal
1138,핫바,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,252kcal
1139,식탁비치용 양념,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.97kcal
1140,돼지갈비김치찜,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,427.62kcal
1141,저염쌈장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131.12kcal
1142,전복영양밥&달래양념장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,441.74kcal
1143,얼갈이된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,49.33kcal
1144,오징어채버터볶음,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,121.47kcal
1145,멸치무침,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151.69kcal
1146,민물장어튀김,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,427.11kcal
1147,새우살야채튀김,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,424.57kcal
1148,오리훈제부추무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,256.8kcal
1149,마늘종볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125.31kcal
1150,연두부,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89.47kcal
1151,꽃게된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61.28kcal
1152,기타 양념,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116kcal
1153,오징어초고추장무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133.96kcal
1154,냉이조갯살된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,71.96kcal
1155,찐고구마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.93kcal
1156,굴미역국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.41kcal
1157,굴순두부찌개,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,129.89kcal
1158,쇠고기달래된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,72.01kcal
1159,꽁치튀김케찹소스,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,352.31kcal
1160,멸치깻잎조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.78kcal
1161,얼큰떡만둣국,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,568.19kcal
1162,새송이쇠고기볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,110.25kcal
1163,연두부샐러드,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5kcal
1164,소시지콩나물찜,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,279.82kcal
1165,치킨텐더샐러드,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,361.99kcal
1166,호박잎/양념장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.72kcal
1167,생선묵잡채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,186.9kcal
1168,두부돈육김치볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,223.48kcal
1169,미나리오징어무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,80.19kcal
1170,도라지튀김,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,362.63kcal
1171,오징어제육덮밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,752.9kcal
1172,연근소불고기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,270.2kcal
1173,우유계란찜,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.5kcal
1174,상추샐러드,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.77kcal
1175,햄김치볶음,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121.01kcal
1176,파불고기,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,308.3kcal
1177,만두튀김vs만두강정,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,623.63kcal
1178,양파커리핫도그,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,745.5kcal
1179,두부계란국,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.86kcal
1180,연근매운조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.39kcal
1181,황태국,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.99kcal
1182,양파고추장아찌,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3kcal
1183,미나리문어초무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84.47kcal
1184,돼지고기두부조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,280kcal
1185,우엉간장떡볶이,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263.36kcal
1186,짬뽕덮밥,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,590.17kcal
1187,근대쇠고기된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50.01kcal
1188,햄소시지구이,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184.88kcal
1189,고추장감자조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112.76kcal
1190,프리타타,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,179kcal
1191,맛살피망볶음,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,125.65kcal
1192,더덕강정,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,371.25kcal
1193,돈가스정식,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,627kcal
1194,전투식량,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal
1195,고등어마늘튀김,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,449.1kcal
1196,쌀핫도그,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,773.53kcal
1197,우엉돼지불고기,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,441.84kcal
1198,연근조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.22kcal
1199,북어채도라지볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.62kcal
1200,깐풍새우,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,403.43kcal
1201,두부샐러드드레싱,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97.27kcal
1202,명태조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87.29kcal
1203,콩나물게맛살냉채,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.18kcal
1204,게맛살계란국,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81.07kcal
1205,당면고추장찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,263.29kcal
1206,치즈볼스테이크,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184.37kcal
1207,짬뽕,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,564.38kcal
1208,홍합미역국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.95kcal
1209,굴튀김,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,413.11kcal
1210,너비아니구이,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,240.45kcal
1211,건새우호박볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.41kcal
1212,패주해물탕,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,110.62kcal
1213,전복닭죽,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,448.46kcal
1214,오이냉국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1kcal
1215,콩나물맛살무침,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.24kcal
1216,맑은된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59.14kcal
1217,물냉면vs비빔냉면,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,919.5kcal
1218,오징어청경채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111.42kcal
1219,게맛살무침,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.92kcal
1220,블루베리아몬드,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.36kcal
1221,마늘장아찌,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.37kcal
1222,미나리초무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,75.64kcal
1223,햄구이,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184.88kcal
1224,갑오징어미역초무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,91.29kcal
1225,민대구탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82.49kcal
1226,오징어김치전,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,206.09kcal
1227,쭈삼불고기,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,287.17kcal
1228,연근야채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,185.43kcal
1229,도라지사과무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80.98kcal
1230,돈까스치즈버거,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,993.83kcal
1231,콩나물밥&달래양념장 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,454.150
1232,쇠고기버섯들깨탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97.460
1233,생선묵조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.990
1234,배추김치 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.500
1235,조갯살미역국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.950
1236,김치찌개 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,160.860
1237,순두부국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,78.610
1238,햄슬라이스야채볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,224.440
1239,돼지고기가지볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,346.960
1240,오이부추무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.320
1241,깍두기 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.100
1242,호박볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,103.620
1243,중화식잡채 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,189.570
1244,양파간장절임 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.910
1245,아욱고추장찌개 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.650
1246,돈육표고장조림 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,302.590
1247,갈릭새우살버터볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.380
1248,무생채 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.640
1249,감자매운조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.590
1250,백김치 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.800
1251,햄야채덮밥 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,680.350
1252,고추참치마파두부 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.740
1253,과일샐러드 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96.200
1254,꼬리곰탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575.640
1255,게맛살볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.030
1256,닭순살양배추볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330.490
1257,두부강정 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.040
1258,깻잎조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.250
1259,오이풋고추&쌈장 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.470
1260,찰보리비빔밥 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,570.980
1261,들깨미역국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.760
1262,비엔나소시지떡볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,380.570
1263,떡만둣국 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,570.460
1264,돼지갈비찜 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,575.300
1265,무국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.470
1266,닭순살피망볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,471.550
1267,김치덮밥 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,662.400
1268,시금치국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.320
1269,버섯야채볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.870
1270,갓김치 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.800
1271,마파두부 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,197.850
1272,닭볶음탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,284.150
1273,감자풋고추볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.870
1274,황태찜 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.920
1275,미트볼데리야끼조림 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,283.150
1276,무두부조개탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68.080
1277,소시지케찹볶음 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,328.150
1278,갈비맛치킨 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,605.440
1279,연근조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.960
1280,꽃게탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.870
1281,매콤새송이버섯볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.760
1282,잡채 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,198.390
1283,얼갈이배추된장무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.950
1284,참치야채비빔밥 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.820
