,Unnamed: 0,메뉴이름,계란류,wv,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량,기준양,기준열량,탄수화물,지방,단백질,나트륨,콜레스트롤,category
1783,1783,비엔나소시지강정,0,"[-7.5456095e-03  4.5160190e-03  2.1614342e-03 -2.2749447e-03
  5.1280065e-03 -7.2739182e-05 -3.5973234e-04  4.0365090e-03
  1.7072031e-03 -5.2222856e-03  8.3743018e-04 -4.6382681e-03
  3.4043260e-03  1.0451855e-03  1.0159737e-03 -2.9362626e-03
  4.7776285e-03 -5.0686584e-03 -5.7314429e-04 -4.6016653e-03
 -2.5253277e-03  3.4323062e-03 -4.8852656e-03 -5.8855494e-03
  6.1750053e-03  2.3027977e-03  2.3939083e-03 -5.4638059e-04
 -7.6899803e-03 -1.6518878e-03 -4.4794907e-04  3.9586420e-03
 -7.2312932e-03 -2.2166253e-03 -7.8024506e-03  5.6403750e-03
 -3.7386008e-03 -1.3103032e-03  3.8716386e-03 -8.8661611e-03
 -3.6040007e-04 -5.1344130e-03 -2.1647227e-04 -3.2263144e-03
  2.9245068e-03 -4.3377415e-03  4.3165320e-04 -4.7982265e-03
  3.9820918e-03  5.7426700e-04 -2.8270278e-03 -2.0754670e-03
 -1.0388793e-03  2.4341820e-03 -6.6844667e-03  6.3000311e-04
  4.4854498e-04 -3.6319885e-03 -2.4364789e-03 -1.9026337e-03
  8.0255605e-03  5.6933897e-04  9.7899290e-04 -2.0069899e-03
 -3.7966890e-03 -9.8263554e-04 -7.2953491e-03  2.6074015e-03
 -1.0379882e-03  2.9564183e-03  8.7128952e-03  5.4595829e-03
  2.9505789e-03  2.8277810e-03  2.9750746e-03 -9.7390544e-04
 -4.1230427e-04 -4.3903096e-03 -3.7675016e-03 -2.6919242e-04
  8.9008464e-03 -3.4229513e-03 -2.6461538e-03  4.5180446e-03
  7.9954974e-04 -1.1847784e-03  5.1416928e-04  5.1928620e-04
 -1.0691510e-03  1.0304035e-03  5.9535890e-03  6.8330514e-04
  9.0073608e-04  1.7266273e-03  5.7599228e-04  5.2024117e-03
  1.4225388e-03 -3.8808126e-03 -2.8521745e-03 -3.6285550e-03]",0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,480.38kcal,2 개,95,1,8,5,230,15,5
1784,1784,버섯들깨볶음,0,"[-8.2876155e-04  7.0272293e-03  4.4509256e-03  3.9102486e-03
 -2.9023218e-03 -6.9137379e-03 -1.3133574e-04  1.1618390e-02
 -3.4447731e-03 -1.9846505e-03  5.0125953e-05 -2.9127439e-03
 -5.0851763e-03  4.2934027e-03  4.2873416e-03 -4.4800979e-03
 -2.7235916e-03 -2.1415870e-03 -5.0090328e-03 -9.5097004e-03
 -1.0049288e-03 -1.4826456e-03  2.3493131e-03 -1.5006391e-03
 -5.2549108e-03 -4.7400636e-03 -4.6113408e-03  1.9745359e-03
 -1.0627374e-03 -8.5585774e-04 -2.6960019e-03 -5.6067477e-03
  1.5095609e-03 -3.0447941e-03 -3.2874551e-03 -1.0722377e-03
  5.5135735e-03 -1.4830652e-03 -2.0045203e-03 -9.1848643e-03
 -5.8562779e-03  8.7675796e-04 -6.0569593e-03 -1.1316630e-03
 -1.2874040e-03 -5.3660665e-04 -4.1994988e-03  3.2333683e-03
  4.3550506e-03  6.4737443e-03 -3.9212834e-03  6.3299602e-05
  3.2571412e-03 -6.1674492e-04  1.2795216e-03  2.4063492e-03
  4.8658606e-03 -2.8583005e-03 -2.1712289e-03  1.1264494e-03
 -1.8320916e-03  2.0801611e-03 -2.4549316e-03 -5.1749977e-03
 -7.5669140e-03  3.1591896e-03  3.1772812e-03  7.3508979e-03
 -7.7582155e-03  6.6370815e-03  1.2253020e-03  3.7880603e-03
 -5.9715839e-04 -2.9776257e-03  4.4353837e-03  1.1881358e-03
  3.5995201e-03  3.1429662e-03 -6.4429380e-03 -2.4242739e-03
 -2.5011785e-03  9.3365164e-04 -2.8592860e-03  6.6474513e-03
 -2.4524014e-03 -1.5225697e-04 -1.8732933e-05  5.6269718e-04
  6.5165567e-03  1.2579202e-03  2.0858147e-03  1.1818794e-05
 -7.6434942e-04  3.0306291e-03  1.0371738e-02  1.7826147e-03
 -5.0457977e-03 -4.0460792e-03 -8.9565292e-06  2.9946454e-03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.33kcal,150 g,123,17,5,3,31,--,0
1785,1785,순두부오징어국,0,"[ 5.7886285e-03 -6.5959427e-03  2.6862721e-03  6.6111069e-03
  3.0912948e-04 -5.1829251e-03  2.3410795e-04  6.8195616e-03
 -4.2912397e-03 -2.2156748e-03 -1.5881011e-03 -4.3724482e-03
  2.7531956e-03  6.0749599e-03  5.4964987e-03  2.4168037e-03
 -2.6418161e-04 -8.8289118e-04  2.8382537e-03 -6.9066086e-03
  3.2891028e-03  2.3689738e-03 -1.3949898e-03 -3.4577511e-03
 -4.2612073e-03  3.9333478e-03 -3.3142392e-03  4.9264072e-03
 -3.3605562e-03  5.1365090e-03  4.8597828e-03  5.1771314e-04
  7.2104228e-04 -1.2736754e-03 -3.1057715e-03  2.0662884e-03
 -2.2630973e-03 -8.9772824e-05 -1.7004645e-03 -6.5626125e-03
  2.2171952e-03 -7.1511399e-03  2.5003951e-03  6.4350832e-03
  4.7110054e-03  8.2671490e-05 -7.0651886e-03  2.9297700e-04
  4.6852157e-03 -2.1881009e-03 -6.0311286e-04 -2.3289474e-03
  9.2219497e-04 -4.4560679e-03  1.0806468e-03  8.2385605e-03
 -1.3422625e-03 -1.0734242e-03  1.5333995e-03  2.5941224e-03
  3.6104051e-03  3.3606545e-03 -3.6159731e-04  6.1603873e-03
 -4.4878270e-03  9.8216198e-03 -4.4554830e-04  1.0980559e-02
 -4.5846943e-03  2.3687931e-03  2.8575957e-04 -3.7736315e-03
  5.0224997e-03 -1.1782040e-03  6.9659553e-03  1.8882375e-03
 -7.3556788e-05  2.4943196e-03 -3.4879872e-03 -7.9864478e-03
 -2.8490878e-03 -1.6724799e-03 -8.4540667e-03  7.9933302e-03
  5.2183568e-03  2.1846080e-03  2.9769826e-03  8.2190922e-03
  5.7922280e-03 -5.9875413e-03  8.2654031e-03 -3.0410569e-03
 -4.4371453e-03  8.4613012e-03  1.0188109e-03  4.9097119e-03
 -1.2770315e-03 -5.1318080e-04  1.7169830e-03 -1.3771839e-04]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.9kcal,400 g,240,15,13,17,9,--,8
1786,1786,낙지미나리초무침,0,"[ 3.6920030e-03  7.8322896e-04 -3.0793771e-03 -2.7672357e-03
  4.3232772e-03 -7.3222793e-03  3.3252267e-03  3.5019396e-03
 -1.6851593e-03 -1.8299572e-03  5.1957910e-04 -1.1592930e-03
 -9.7630644e-04 -2.9037206e-03 -8.1876694e-04 -2.1098200e-03
 -4.6279957e-03 -2.8894972e-03 -2.4043501e-03 -6.6565908e-03
  2.7001209e-03  1.2795556e-03  5.5340007e-03  4.0417807e-03
 -4.1363682e-04 -1.3426160e-03  4.0703206e-03 -3.5780931e-03
  4.3117017e-03 -2.0122000e-04  1.9849252e-03  5.6932881e-03
 -1.7978869e-03  3.6333750e-03 -4.5669400e-03  1.4236470e-03
  5.5866181e-03  2.1568651e-03 -8.2860695e-04 -3.5853016e-03
  7.1152225e-03 -4.5030177e-04 -2.7910455e-03  3.7252344e-04
  5.0105562e-04  2.8933778e-03 -2.6705610e-03 -5.0249435e-03
  3.6158089e-03 -1.5531074e-03 -1.0898813e-03 -2.6554514e-03
 -4.0895864e-04 -8.6844870e-04 -5.0491136e-03 -3.2232010e-03
  2.1762060e-05 -3.8609994e-04  7.1084168e-04 -2.6954350e-03
  6.9822459e-03  6.6872425e-03 -2.5394142e-03 -6.7842412e-03
  2.4351452e-03 -6.1123894e-04  3.8466959e-03 -1.2296437e-03
 -8.2677444e-03 -5.6455028e-03 -6.3836128e-03  5.3945147e-03
  1.7927964e-03  1.2520542e-03 -1.9478924e-03  8.3266944e-04
  4.4119652e-04  2.3530105e-03 -2.2954335e-03 -4.5614620e-03
  1.9157570e-03 -5.3113564e-03 -1.7835069e-03  4.3919734e-03
 -1.8005414e-03  1.6867733e-03  4.1187764e-03 -4.8393742e-03
 -3.2279685e-03 -4.3302807e-03  1.4957258e-03  2.6008568e-03
  8.7400357e-04  2.5997928e-03  8.2911449e-03 -1.2266646e-03
  7.8514563e-03 -9.0379879e-04 -3.3571001e-03  2.3305363e-03]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159.88kcal,75 g,29,5,-,1,246,--,5
1787,1787,김치버섯찌개,0,"[ 2.6580673e-03  4.5557022e-03 -1.7556042e-03  2.1050414e-03
  3.3555729e-03 -8.1529515e-03  1.1055522e-03  9.5564509e-03
 -5.3127669e-04 -6.8187043e-03  4.3988782e-03 -5.5670701e-03
 -4.2168065e-03 -2.8437616e-03 -3.2554846e-04  1.9490694e-03
  3.3935991e-03 -8.1190402e-03  1.3358282e-03 -9.8993480e-03
  1.8136896e-03  5.8688055e-04 -7.7247509e-04 -5.8937198e-03
 -4.2156656e-03 -2.3520680e-03 -5.4818266e-03  3.4466544e-03
  1.5378618e-03 -2.4398037e-03  3.0095750e-04 -1.6858982e-03
  2.7764558e-03 -9.9350385e-05 -6.4177350e-03  1.3252716e-03
  4.1480060e-03  2.3807285e-03 -3.3550952e-03 -1.6490115e-03
  1.4042441e-03 -1.0381233e-03  6.3361228e-04  2.2070159e-03
  2.7514603e-03  1.6035190e-03 -8.1361149e-04  9.2099939e-04
  1.6736271e-03  7.1046227e-03  3.7697991e-03  7.9931243e-04
  3.8329326e-03  1.7860043e-03 -3.0621777e-03 -4.1981861e-03
  2.9934694e-03  2.0006280e-03 -9.3720440e-04  6.8594475e-04
 -2.2110681e-03  1.1434173e-03  4.7765989e-03 -1.7980253e-04
 -5.1271371e-03  4.7720927e-03  1.4629901e-03  2.5328001e-04
 -5.9091933e-03  5.8987114e-04 -2.7309509e-03  3.4886301e-03
  3.4853388e-03 -2.5973942e-03  3.0961314e-03 -1.9030814e-03
  2.2535762e-03  1.1438201e-03  3.1058444e-04 -3.0662058e-04
 -2.7278271e-03  2.0952409e-03 -4.0630572e-03  1.2854001e-03
  3.4760898e-03 -8.2828867e-04 -1.6423763e-03  1.8819449e-03
  6.4119180e-03  1.2553463e-03  3.2517475e-03  3.5482135e-03
  1.4682347e-04  6.5011070e-03  9.3413489e-03 -4.7877580e-03
 -4.8781666e-03  1.9681642e-03  6.9024257e-04  3.2312002e-03]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.77kcal,400 g,243,11,15,15,"1,962",25,5
1788,1788,무숙장아찌,0,"[-1.3070031e-03  4.3928544e-03  4.7897021e-03  8.4979683e-03
 -4.4240057e-03 -1.6558418e-03  3.3721982e-03  4.9673798e-03
  1.7446115e-03 -6.6654757e-06 -9.6241507e-04 -6.4879744e-03
 -2.3254959e-03  4.4377521e-06 -6.2757139e-03 -2.5982852e-03
  2.7520917e-03 -4.9754474e-03  7.7662909e-05 -6.4483820e-03
  2.3106355e-03 -3.0425852e-03 -6.5969658e-04  3.3279540e-04
 -6.5607079e-03 -2.4442191e-03  1.3551015e-03 -2.3765450e-03
 -1.6723425e-03 -1.7410718e-03 -1.6254428e-03  1.6125512e-03
  4.0796804e-04 -3.3175221e-03  1.2513922e-03 -7.6786493e-04
  7.6978039e-03 -4.9158162e-03 -2.5941252e-03 -5.2389358e-03
 -1.9235313e-03 -2.8959720e-03 -4.1732410e-04 -3.7515645e-03
 -2.5200844e-04 -1.1985668e-03  2.6661407e-03  4.3029315e-03
 -1.7982865e-03  7.6633197e-04 -2.3629672e-04 -5.0935964e-03
  3.4196645e-03  6.6905133e-03 -4.4055819e-03  1.4596252e-03
  4.3820199e-03 -2.0576806e-03 -1.3835727e-03  2.3097720e-03
  2.9026950e-03 -2.9993544e-03  3.2984577e-03 -2.3140514e-03
 -2.1201677e-03  2.1175866e-03  2.0444794e-03  1.9213166e-03
 -2.1240676e-03 -2.1178611e-03 -1.8342199e-03 -2.5936702e-04
  7.0828199e-04  5.8116176e-04  9.3778782e-03 -1.1670691e-03
 -2.4766554e-04  2.2702655e-03 -4.2879749e-03 -5.4386617e-03
  2.5125814e-03  9.3711773e-04 -4.0271087e-03 -4.0004519e-04
 -4.9076858e-03 -7.0673800e-03  6.0232696e-03  6.6072302e-04
  3.7956431e-03 -3.3021517e-04  3.8186593e-03  5.3282292e-03
 -1.4638746e-03 -1.5875035e-03  4.4874977e-03 -2.8725266e-03
  1.3817241e-03 -5.1304246e-03  1.9020354e-03 -2.2721186e-03]",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,91.2kcal,70 servings,24,5,-,-,879,--,5
1789,1789,미트볼강정,1,"[-0.00662422 -0.00378161  0.00282157  0.00460959  0.00087545  0.00174023
  0.00287199 -0.00299174 -0.00251174 -0.00726119 -0.00048661  0.00232802
 -0.0001106  -0.00813285  0.00083608  0.00329531 -0.00099407 -0.0034066
 -0.00073963  0.00388596 -0.00741336  0.00655041 -0.00691545 -0.00189206
  0.00010842  0.00475344 -0.00660858  0.00042965 -0.00486378 -0.00524032
 -0.00059244  0.00353248 -0.00170786 -0.00162448 -0.00623161  0.00346995
  0.00206745 -0.0046497   0.00150233 -0.00194064  0.00430246 -0.00234233
 -0.00647496 -0.00582103  0.00741389 -0.00556673  0.0062468  -0.00200636
  0.00524193  0.00042549  0.00011285 -0.00741755 -0.00476222 -0.00185179
 -0.00432041 -0.00470751 -0.00173194 -0.00275534  0.00044876  0.00420429
  0.00444615  0.00523934  0.00839998 -0.00524396 -0.00671138 -0.00144413
 -0.00828661  0.0076966   0.00529797  0.00634389  0.00020951  0.00038778
  0.00086671 -0.00224475  0.00688855  0.00413407 -0.0054623  -0.00331034
 -0.004797    0.00449     0.00147724 -0.00418294  0.00040437  0.00592143
 -0.00017867 -0.00336503 -0.00119359  0.00134638 -0.00476828  0.00061365
  0.00369108  0.00809404  0.00657079  0.0059499   0.00483468  0.00119319
 -0.00244739 -0.00114093 -0.00257475 -0.0010424 ]",0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,467.03kcal,180 g,430,29,27,18,"1,580",65,5
1790,1790,비엔나소시지고추장조림,0,"[-7.35147111e-03  2.38889502e-03  9.94311064e-04 -3.41793150e-03
  8.94187298e-03 -2.34387699e-03 -2.59889546e-03  5.80024766e-03
 -2.86375685e-03 -3.11347237e-03 -9.97123076e-04 -8.33770074e-03
  9.78718279e-04  7.25000910e-03  4.17174073e-03 -3.32537084e-03
  6.74008857e-03 -3.59613006e-03 -4.79494408e-03 -7.97177479e-03
  1.63975114e-04 -7.86330202e-04 -4.34887363e-04 -6.08697068e-03
  5.78648550e-03  4.06508148e-03  1.28643040e-03  2.32327590e-03
 -5.39289275e-03  1.72251218e-03  2.88857939e-03  2.39679008e-03
 -5.13243955e-03 -5.03038801e-03 -2.30667973e-03  3.78909521e-03
  5.67732845e-04 -4.64173441e-04  4.47505945e-03 -1.67820975e-03
 -8.14578030e-04 -6.78176712e-03  6.99625351e-04  1.06607062e-04
  4.01088240e-04 -4.07064101e-04 -2.25409237e-03  6.94614544e-04
  2.80329259e-03  1.29110937e-04  2.31868727e-03 -3.72425513e-03
  4.48444043e-05  5.21733752e-03 -5.65670291e-03  1.90736738e-03
  6.03116583e-03  2.56239390e-03 -2.04765797e-03  1.38528657e-03
  2.62890523e-03 -1.49589707e-03 -1.26523525e-03  1.25488383e-04
 -8.38007196e-04  5.42201102e-04 -1.77097227e-03 -3.94785777e-04
 -4.37326357e-03  6.06099889e-03  3.82840494e-03  2.52128812e-03
  1.49487553e-03  9.52856266e-04 -8.58148036e-04 -4.22507431e-03
  7.37332157e-04 -8.89622082e-04 -1.49374385e-03 -1.01043261e-04
 -5.54929953e-04  2.28828518e-04 -2.81200674e-03  1.08337542e-03
  1.06127016e-04  3.26947309e-03 -6.97001931e-04  1.89608370e-03
  3.06707365e-03  1.33818737e-03  5.53439744e-03  7.40659656e-04
  8.38343170e-04 -5.04486728e-04 -4.54484194e-04  5.24861552e-03
  5.56287589e-03 -7.96512701e-03 -3.15634185e-03 -1.34406844e-04]",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,293.97kcal,2 개,95,1,8,5,230,15,4
1791,1791,쇠고기청국장찌개,0,"[-0.00349615  0.00090902 -0.00488353  0.00334866  0.00200631 -0.00016318
  0.00033279  0.0044146  -0.00542892  0.00195405 -0.00365016 -0.00117526
  0.00012161  0.00160886  0.00430079 -0.0019044   0.004622    0.0010485
 -0.00058461 -0.00599832 -0.00450255  0.00222694 -0.0018207  -0.00503918
  0.00487386 -0.00179587  0.00106735  0.00097757 -0.00606691 -0.0016714
  0.00255675 -0.00219272  0.00166104  0.0042903  -0.00663866  0.00429057
  0.00049446 -0.00169334  0.00023504 -0.00145115  0.00284109  0.00025435
  0.0009676   0.00247563  0.00552357 -0.00019538 -0.00469882 -0.00018016
 -0.00142691  0.0001942  -0.00039458  0.00220458 -0.00110627  0.00023599
 -0.00489728 -0.00557215  0.00062338 -0.00344639 -0.0053946  -0.00118011
 -0.00100736  0.00427223  0.00641711 -0.00248069 -0.00967877  0.00016752
  0.0018266  -0.00149146 -0.00195255 -0.00064127 -0.00147008  0.00142411
  0.0029884  -0.00406444  0.00258241  0.00293932  0.00502268  0.00126898
 -0.00249736  0.00266201 -0.00160488 -0.00220804 -0.00564156  0.00705949
  0.00350049 -0.00535942 -0.00450948 -0.00264483  0.0078394  -0.00165271
 -0.00412693  0.00492591  0.00333454  0.00148499  0.0085     -0.00154602
  0.0018569   0.00386056  0.01001727 -0.00237496]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101.6kcal,100 ml,41,1,2,4,518,--,7
1792,1792,명태해물탕,0,"[-4.8399884e-03 -3.4939444e-03  7.3875943e-03  1.2211993e-03
 -2.4492969e-03 -2.2077551e-03  4.9263570e-03 -3.5138885e-03
  1.4979895e-03 -1.9291211e-03  3.8030681e-03  3.1639170e-03
  5.6021377e-03 -4.1972534e-03  4.3119630e-03 -2.1410198e-04
 -3.1493790e-03 -6.4950893e-03  6.6207984e-05  3.2842201e-03
  6.6096184e-04 -3.8156617e-03  3.7140874e-03 -3.2856050e-03
 -1.7550852e-03 -5.3835991e-03 -2.4271705e-03 -1.3304767e-03
 -3.9020418e-03  4.2178165e-03  1.8214511e-03 -4.5261458e-03
  6.6112201e-03 -9.2628063e-04  5.6551788e-03  9.3430094e-03
  4.1661179e-03 -8.2020648e-04 -9.7067114e-03 -1.4216143e-03
 -5.9680326e-04  1.9588303e-03 -1.0787172e-03  8.1888842e-04
  1.4527137e-03 -4.0380894e-03  1.8152862e-03  8.8429044e-04
  2.8224196e-05  2.6958347e-03  4.1909995e-03  2.2461615e-03
  6.3774073e-03  3.3569601e-03 -5.0244909e-03  3.3722669e-03
  8.9976797e-04 -7.6278187e-03 -1.5125952e-03 -3.6170031e-03
  5.3622201e-03 -2.6067899e-04  1.9162253e-03  1.3815012e-03
  4.6608225e-03 -2.4641221e-03  1.9686392e-03  7.5116362e-03
 -6.5246308e-03  7.2325571e-03 -8.0086826e-04  2.7111697e-03
  5.4145213e-03 -2.2201724e-03  7.2650430e-03 -1.4064034e-03
  1.4712533e-03 -1.5729931e-03  4.7634784e-03  6.5694526e-03
 -1.7704816e-03 -3.6028977e-03  2.0536154e-03  2.5581436e-03
  1.0164714e-03  1.6467546e-03 -3.4696979e-03  4.4825575e-03
  3.9558541e-03  6.5152202e-04  3.0086695e-03 -1.3298913e-03
 -7.1233185e-03 -3.3083598e-03  1.1558169e-03  2.6677579e-03
  4.7286921e-03 -4.2052916e-03  6.7245611e-04 -4.5988960e-03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,73.81kcal,1 봉,305,68,1,6,460,--,6
1793,1793,김치오징어불고기,0,"[ 5.0574276e-03  3.0423116e-03  1.6194214e-03  1.5561394e-03
  2.7948574e-03 -3.0586468e-03  2.1249175e-03  7.9002623e-03
  7.7277837e-05 -3.9782538e-03  1.9789797e-03 -5.2068331e-03
  8.7511912e-04  9.8528445e-04 -1.4410625e-03 -6.9162127e-04
  6.1096004e-03 -1.4190275e-03  2.7908001e-03 -1.3626652e-03
  4.3132477e-03 -2.8231377e-03 -1.5720358e-03 -3.5768829e-03
 -7.6710636e-04  3.3813857e-03 -5.2626780e-03  1.8690721e-03
  6.5991334e-03 -1.5170500e-03  3.0715894e-03 -2.4450189e-03
  1.9559504e-03 -6.0690097e-03 -2.3790919e-03 -5.3317733e-03
  3.3002605e-03  3.4456763e-05  6.2433508e-04 -5.8312765e-03
  7.7041454e-04 -4.0123789e-03  4.7321455e-03  2.9029802e-03
 -7.8116701e-04  3.4756819e-04 -4.5587718e-03 -2.5465840e-03
  1.0763895e-03  3.2133103e-04  2.4286672e-03 -3.5451757e-04
 -2.3618117e-03 -1.7282376e-03 -2.6672564e-03 -1.3039861e-03
  2.8078749e-03  1.3568314e-03 -8.9466508e-04 -5.1613275e-05
 -2.6115060e-03  3.8116567e-03  1.8250932e-03  6.5205419e-03
 -3.2680559e-03  7.4939709e-03  5.5826623e-03  5.3169015e-03
 -5.1895045e-03  3.1921573e-03  1.2028329e-03 -8.2405470e-04
  5.7561174e-03 -1.4601549e-03  5.0503691e-03 -4.8337863e-03
  2.6053535e-03  3.5711618e-03 -2.3090309e-03  1.7399620e-03
 -7.7724089e-03 -2.2168469e-03  5.5366446e-04  1.9564563e-03
  1.5195698e-03  1.1459276e-03  4.5822067e-03  3.3243243e-03
 -1.5357911e-03 -3.9046246e-03  1.0245108e-02 -2.2617895e-03
  3.3769135e-03  4.9108528e-03  2.0832138e-03 -1.0340341e-05
  2.6450088e-04  3.4752775e-03 -1.5528806e-03  4.2398423e-03]",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,148.62kcal,100 g,152,30,2,4,265,13,6
1794,1794,쇠고기연근조림,0,"[-8.1326527e-04  7.5153029e-04  1.3913237e-04  4.0300726e-03
  1.3266688e-03  6.4976187e-03 -2.2831531e-03 -4.1901949e-04
 -8.0048312e-03  4.6497118e-03  1.6937573e-03 -2.0764358e-03
  6.0348837e-03  2.6077540e-03  3.4964492e-03 -6.2718876e-03
  7.1611386e-03  6.7679654e-04 -6.4626858e-03 -8.5514076e-03
  1.4159938e-03 -3.1833281e-04 -3.6257282e-03 -3.4999787e-03
 -4.2493385e-04 -1.2727797e-03  2.6524696e-04 -4.3355953e-04
 -5.8344044e-03  5.7862066e-03  4.8606638e-03 -7.5203935e-03
 -3.1894429e-03 -5.3053442e-04 -5.1322160e-04  2.3848342e-03
 -2.9438816e-06 -4.0621096e-03 -7.7280425e-04 -2.0945203e-03
  6.4870575e-05 -4.2695533e-03  3.7997863e-03  4.6315785e-03
  6.0087801e-03  4.5221616e-03 -1.3608336e-03 -6.7267171e-04
  2.9525226e-03  2.1257256e-03 -8.7404682e-04  2.0531197e-03
 -1.9785096e-03 -1.5004356e-03 -4.1458709e-04 -3.1720120e-03
 -3.2013073e-03 -3.3643334e-03 -5.5394843e-03  2.5922554e-03
  4.7653420e-03  7.7488832e-04  5.8956314e-03 -3.1228506e-03
 -3.3519669e-03  6.5696063e-03  4.9274089e-04  2.9376349e-03
 -4.0890803e-03  7.9652225e-04  5.4482166e-03 -2.8320099e-04
  3.0183150e-03  1.9796262e-03 -4.1732369e-03  5.5168257e-03
  4.3606013e-03  2.9177051e-03 -7.3871678e-03  3.8464188e-03
  4.3906295e-03 -2.1110056e-03 -4.2886650e-03  5.1717553e-03
 -1.6877807e-03 -3.5770359e-03 -6.3079707e-03  6.3493615e-05
  3.8325395e-03  4.1353963e-03  1.2771590e-03  1.2502412e-03
  2.4461844e-03 -6.3679810e-03  4.7889403e-03 -1.7545279e-04
  2.1057073e-03 -4.3686130e-03  7.6487423e-03 -4.9158232e-03]",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,138.67kcal,1 pack,180,28,1,15,"1,770",50,7
1795,1795,고등어추어탕,0,"[-2.7720281e-03  3.9931126e-03  1.8161468e-03  5.7869949e-03
  2.7525551e-03 -3.3994322e-03 -3.1651370e-03 -2.6909304e-03
  5.3116283e-04  1.9234958e-03  6.9974223e-03 -4.0075420e-03
  5.6961421e-03  2.5460364e-03 -3.7076529e-03 -2.8328411e-04
  3.9270101e-03 -1.6025677e-03  1.4862320e-03  3.9585391e-03
  6.3011306e-04 -2.3081121e-03  1.5983982e-03  4.1278228e-03
 -2.7734023e-03 -1.0259077e-04  5.1769027e-03  3.0745193e-04
 -2.4919682e-03 -1.5525032e-03  3.4420514e-03  9.2296023e-04
 -8.3980914e-03 -7.5782146e-03 -9.5715439e-03 -1.8717042e-03
  5.5930880e-04  8.5221324e-04  4.5498717e-03 -9.7317109e-03
 -4.2166887e-03 -1.9880377e-03 -8.5825501e-03 -3.1144491e-03
  6.5588369e-04 -1.3027613e-03  3.6606276e-03 -1.7101531e-03
 -7.0717637e-03  1.7061767e-03 -3.7841499e-05 -1.3524493e-03
 -6.9744019e-03 -4.4914242e-04 -1.1492160e-03 -2.0927854e-04
  1.3185502e-03 -6.7890850e-03 -2.7501285e-03  5.3022932e-03
 -3.4463734e-03  2.3744348e-04  3.8298732e-04  2.6716292e-04
  7.8549962e-03  1.4531331e-03  2.0889699e-04  3.0856393e-04
  2.5041625e-03  5.1419395e-03 -5.7923258e-03  3.1311857e-03
  2.1385332e-03  6.6641271e-03  3.9061182e-03  1.8296196e-03
 -9.2771389e-03  1.9341431e-03 -2.1808168e-03 -1.1160803e-03
 -4.6436628e-03  3.7622794e-03  1.4364393e-04 -2.6084566e-03
  9.3030842e-04 -2.9169079e-03  3.9706309e-04 -1.3122754e-04
 -3.5275237e-03  7.7781854e-03  2.8421497e-04  9.7408872e-03
 -3.1200366e-03  7.2191097e-03  1.2611992e-03  6.9131060e-03
  2.0501136e-03  4.6350621e-04  7.2394963e-03 -5.0856583e-03]",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,222.36kcal,1 bowl,185,17,7,14,"1,170",45,6
